Target,Treatment,FC
Glyma.03G148500,R25_FC,-2.120213652
Glyma.03G149400,R25_FC,2.613491822
Glyma.03G150600,R25_FC,0.859273157
Glyma.03G151200,R25_FC,-1.539546991
Glyma.03G152400,R25_FC,1.338530938
Glyma.03G154700,R25_FC,-1.425677147
Glyma.03G156100,R25_FC,-1.195774354
Glyma.03G156700,R25_FC,1.790192847
Glyma.03G157700,R25_FC,3.104204118
Glyma.03G157800,R25_FC,5.522278418
Glyma.03G158700,R25_FC,-1.580318295
Glyma.03G159100,R25_FC,-0.989491361
Glyma.03G160100,R25_FC,6.24273335
Glyma.03G160200,R25_FC,6.86770553
Glyma.03G160400,R25_FC,6.550227147
Glyma.03G160600,R25_FC,2.201688616
Glyma.03G161600,R25_FC,0.77701768
Glyma.03G162600,R25_FC,5.078391847
Glyma.03G162800,R25_FC,4.437706125
Glyma.03G163100,R25_FC,3.107423973
Glyma.03G164300,R25_FC,-0.714450187
Glyma.03G165800,R25_FC,2.974103426
Glyma.03G166300,R25_FC,2.414806881
Glyma.03G166400,R25_FC,0.549976399
Glyma.03G167200,R25_FC,-0.7552879
Glyma.03G168000,R25_FC,6.985781309
Glyma.03G168700,R25_FC,-0.585325816
Glyma.03G168900,R25_FC,2.30219824
Glyma.03G169500,R25_FC,-0.844412802
Glyma.03G170300,R25_FC,-1.192412441
Glyma.03G171500,R25_FC,2.891790507
Glyma.03G171600,R25_FC,-2.935163336
Glyma.03G172300,R25_FC,1.016696991
Glyma.03G173100,R25_FC,6.470519939
Glyma.03G173200,R25_FC,4.39316009
Glyma.03G173300,R25_FC,5.061485838
Glyma.03G175100,R25_FC,-1.527466203
Glyma.03G176300,R25_FC,6.083882922
Glyma.03G176800,R25_FC,1.25442576
Glyma.03G177600,R25_FC,-0.768433381
Glyma.03G178100,R25_FC,-1.001354266
Glyma.03G180100,R25_FC,0.544948994
Glyma.03G181700,R25_FC,3.285555489
Glyma.03G181800,R25_FC,-0.712080631
Glyma.03G182500,R25_FC,1.691738032
Glyma.03G182800,R25_FC,0.5662815
Glyma.03G183300,R25_FC,2.614089696
Glyma.03G183400,R25_FC,-0.782779093
Glyma.03G184500,R25_FC,-0.923754633
Glyma.03G185900,R25_FC,-1.023631892
Glyma.03G186200,R25_FC,-1.203489061
Glyma.03G186300,R25_FC,2.17584593
Glyma.03G186500,R25_FC,1.052644214
Glyma.03G187500,R25_FC,3.420911052
Glyma.03G187700,R25_FC,3.145033155
Glyma.03G188000,R25_FC,-1.704299074
Glyma.03G188400,R25_FC,1.36072864
Glyma.03G189600,R25_FC,3.325777533
Glyma.03G189800,R25_FC,-1.285186021
Glyma.03G191300,R25_FC,2.273323837
Glyma.03G191500,R25_FC,0.987446493
Glyma.03G192900,R25_FC,1.053408647
Glyma.03G193200,R25_FC,-1.619588607
Glyma.03G193600,R25_FC,-0.774665309
Glyma.03G194000,R25_FC,0.746788549
Glyma.03G194800,R25_FC,-1.715223006
Glyma.03G195300,R25_FC,-1.830615042
Glyma.03G195700,R25_FC,0.625421312
Glyma.03G196500,R25_FC,1.014108656
Glyma.03G196900,R25_FC,-0.659552654
Glyma.03G197000,R25_FC,-0.537083121
Glyma.03G198500,R25_FC,0.679695752
Glyma.03G199500,R25_FC,0.471274581
Glyma.03G201000,R25_FC,4.579262771
Glyma.03G201100,R25_FC,6.510655473
Glyma.03G201500,R25_FC,6.583387518
Glyma.03G201600,R25_FC,1.691732939
Glyma.03G201700,R25_FC,1.832806885
Glyma.03G202000,R25_FC,-0.5271323
Glyma.03G202400,R25_FC,2.188177304
Glyma.03G202600,R25_FC,5.955198569
Glyma.03G203500,R25_FC,-2.338666051
Glyma.03G205000,R25_FC,0.752288043
Glyma.03G206400,R25_FC,0.492323897
Glyma.03G207100,R25_FC,-1.531927659
Glyma.03G207400,R25_FC,3.785723916
Glyma.03G210500,R25_FC,2.24432113
Glyma.03G213600,R25_FC,-0.387157202
Glyma.03G214300,R25_FC,-0.761140382
Glyma.03G215300,R25_FC,0.570284388
Glyma.03G215500,R25_FC,3.332073183
Glyma.03G215800,R25_FC,4.283683682
Glyma.03G216000,R25_FC,6.230126043
Glyma.03G216400,R25_FC,-0.828035012
Glyma.03G216700,R25_FC,0.593503885
Glyma.03G217100,R25_FC,0.867148026
Glyma.03G218600,R25_FC,0.677071539
Glyma.03G219400,R25_FC,-0.74121881
Glyma.03G220800,R25_FC,0.91409839
Glyma.03G221700,R25_FC,1.522161141
Glyma.03G222300,R25_FC,-0.616726248
Glyma.03G222400,R25_FC,-1.403516493
Glyma.03G224400,R25_FC,0.617328438
Glyma.03G224700,R25_FC,3.110615507
Glyma.03G225300,R25_FC,-0.798918933
Glyma.03G225400,R25_FC,-0.472203292
Glyma.03G226600,R25_FC,-0.75278838
Glyma.03G227400,R25_FC,1.282038334
Glyma.03G228900,R25_FC,1.075609443
Glyma.03G230000,R25_FC,-2.306189141
Glyma.03G230300,R25_FC,-1.046298808
Glyma.03G231600,R25_FC,5.285956364
Glyma.03G231700,R25_FC,2.801171938
Glyma.03G232200,R25_FC,-1.178635646
Glyma.03G232400,R25_FC,3.683531671
Glyma.03G232600,R25_FC,4.692085849
Glyma.03G232700,R25_FC,0.941626553
Glyma.03G234800,R25_FC,-2.213824397
Glyma.03G234900,R25_FC,0.687573637
Glyma.03G236300,R25_FC,3.293431088
Glyma.03G239900,R25_FC,0.856805762
Glyma.03G241500,R25_FC,1.750963118
Glyma.03G244300,R25_FC,-2.021158623
Glyma.03G244400,R25_FC,-2.126036798
Glyma.03G246700,R25_FC,0.797168887
Glyma.03G247200,R25_FC,0.940525164
Glyma.03G247500,R25_FC,2.21171129
Glyma.03G248400,R25_FC,2.099685951
Glyma.03G248600,R25_FC,-0.483566479
Glyma.03G248900,R25_FC,3.297953822
Glyma.03G250600,R25_FC,3.239165217
Glyma.03G253200,R25_FC,1.887700157
Glyma.03G253600,R25_FC,2.087448766
Glyma.03G255000,R25_FC,-0.729944417
Glyma.03G256200,R25_FC,0.853169845
Glyma.03G256500,R25_FC,0.647226425
Glyma.03G256700,R25_FC,1.269780435
Glyma.03G258900,R25_FC,-1.03925779
Glyma.03G259200,R25_FC,-1.372383687
Glyma.03G259300,R25_FC,1.336480069
Glyma.03G259400,R25_FC,-0.659181817
Glyma.03G260100,R25_FC,1.708394089
Glyma.03G261500,R25_FC,-2.892180757
Glyma.03G261600,R25_FC,-3.523428656
Glyma.03G262300,R25_FC,-0.866287464
Glyma.03G262600,R25_FC,-1.310887484
Glyma.03G262750,R25_FC,-0.787909583
Glyma.03G263000,R25_FC,4.949888178
Glyma.03G263400,R25_FC,-1.342933945
Glyma.03G264300,R25_FC,2.605527379
Glyma.03G264400,R25_FC,1.040591091
Glyma.04G001500,R25_FC,-1.055709935
Glyma.04G001800,R25_FC,-1.067965317
Glyma.04G001900,R25_FC,-0.944301823
Glyma.04G002200,R25_FC,0.522084362
Glyma.04G002300,R25_FC,-0.983090853
Glyma.04G002400,R25_FC,-0.503097351
Glyma.04G003100,R25_FC,5.414200871
Glyma.04G003200,R25_FC,-1.359230885
Glyma.04G003700,R25_FC,-1.242484448
Glyma.04G004250,R25_FC,-0.787173561
Glyma.04G005600,R25_FC,-1.71217033
Glyma.04G005900,R25_FC,0.896453056
Glyma.04G006200,R25_FC,-1.497093606
Glyma.04G007700,R25_FC,1.441639118
Glyma.04G008300,R25_FC,-1.310618974
Glyma.04G008567,R25_FC,2.604625549
Glyma.04G008633,R25_FC,1.532201746
Glyma.04G008900,R25_FC,1.033463664
Glyma.04G009400,R25_FC,-1.029245198
Glyma.04G010300,R25_FC,0.823986593
Glyma.04G011900,R25_FC,-1.758131554
Glyma.04G012400,R25_FC,1.166098827
Glyma.04G012800,R25_FC,1.438229551
Glyma.04G014200,R25_FC,-0.925305778
Glyma.04G014500,R25_FC,-1.633395073
Glyma.04G015400,R25_FC,-1.123658761
Glyma.04G015600,R25_FC,-0.516978985
Glyma.04G015900,R25_FC,-1.464815582
Glyma.04G017200,R25_FC,3.08010842
Glyma.04G017700,R25_FC,-0.853574526
Glyma.04G018900,R25_FC,-1.002851427
Glyma.04G019100,R25_FC,-1.022015875
Glyma.04G019700,R25_FC,0.568613726
Glyma.04G020300,R25_FC,-0.773811102
Glyma.04G020700,R25_FC,4.213858325
Glyma.04G021300,R25_FC,-0.869559111
Glyma.04G023600,R25_FC,0.301916925
Glyma.04G023700,R25_FC,-0.95153302
Glyma.04G023800,R25_FC,1.051733371
Glyma.04G023900,R25_FC,-0.712716895
Glyma.04G025400,R25_FC,-1.223680465
Glyma.04G026500,R25_FC,0.951251977
Glyma.04G030400,R25_FC,-1.321527339
Glyma.04G030900,R25_FC,3.026526629
Glyma.04G032800,R25_FC,2.754422628
Glyma.04G033700,R25_FC,-0.937894918
Glyma.04G034000,R25_FC,-0.859207693
Glyma.04G035900,R25_FC,-0.777362771
Glyma.04G035950,R25_FC,5.529973063
Glyma.04G036000,R25_FC,1.239431779
Glyma.04G036300,R25_FC,1.816185974
Glyma.04G036700,R25_FC,3.100407443
Glyma.04G037500,R25_FC,3.098364717
Glyma.04G038200,R25_FC,0.716804212
Glyma.04G039300,R25_FC,-0.964434465
Glyma.04G039400,R25_FC,0.731588724
Glyma.04G039500,R25_FC,2.159376226
Glyma.04G040000,R25_FC,4.402814015
Glyma.04G040400,R25_FC,7.497198953
Glyma.04G042400,R25_FC,7.389346122
Glyma.04G042900,R25_FC,-0.747234366
Glyma.04G044900,R25_FC,2.288721772
Glyma.04G045000,R25_FC,0.828063099
Glyma.04G045500,R25_FC,-2.413321073
Glyma.04G046100,R25_FC,0.448614535
Glyma.04G046800,R25_FC,3.691591386
Glyma.04G050000,R25_FC,-0.495746477
Glyma.04G050400,R25_FC,1.847983307
Glyma.04G050700,R25_FC,-0.801448166
Glyma.04G051600,R25_FC,-0.843274491
Glyma.04G052600,R25_FC,1.942996162
Glyma.04G054100,R25_FC,-1.085120546
Glyma.04G054400,R25_FC,-1.783805383
Glyma.04G055200,R25_FC,1.540780517
Glyma.04G055300,R25_FC,-1.139522659
Glyma.04G055900,R25_FC,-0.661104157
Glyma.04G058100,R25_FC,5.039004409
Glyma.04G059800,R25_FC,-0.734769149
Glyma.04G060000,R25_FC,-0.548154391
Glyma.04G063200,R25_FC,1.860010931
Glyma.04G063700,R25_FC,2.103214714
Glyma.04G064100,R25_FC,1.501790617
Glyma.04G064900,R25_FC,0.862311812
Glyma.04G065000,R25_FC,1.042469146
Glyma.04G065800,R25_FC,3.440175855
Glyma.04G066000,R25_FC,-0.848885535
Glyma.04G066900,R25_FC,1.090197991
Glyma.04G067700,R25_FC,0.655536288
Glyma.04G068800,R25_FC,0.767468701
Glyma.04G069200,R25_FC,0.60412011
Glyma.04G072300,R25_FC,-1.057078478
Glyma.04G074200,R25_FC,1.21003758
Glyma.04G075100,R25_FC,-0.819908317
Glyma.04G075800,R25_FC,2.59733808
Glyma.04G076000,R25_FC,0.862772969
Glyma.04G076200,R25_FC,2.242699858
Glyma.04G076500,R25_FC,-0.994859933
Glyma.04G079300,R25_FC,3.540845866
Glyma.04G080300,R25_FC,0.798644522
Glyma.04G080500,R25_FC,0.670741459
Glyma.04G086300,R25_FC,3.75995848
Glyma.04G088000,R25_FC,-1.226681742
Glyma.04G088200,R25_FC,-0.801822154
Glyma.04G089600,R25_FC,0.47520504
Glyma.04G089900,R25_FC,-0.840078876
Glyma.04G090300,R25_FC,0.722301635
Glyma.04G091300,R25_FC,-2.91788896
Glyma.04G091600,R25_FC,1.720858016
Glyma.04G092100,R25_FC,1.75832009
Glyma.04G092400,R25_FC,0.951281596
Glyma.04G092600,R25_FC,-0.564028652
Glyma.04G094232,R25_FC,-1.460138556
Glyma.04G095300,R25_FC,-1.008102114
Glyma.04G095900,R25_FC,1.395424544
Glyma.04G099000,R25_FC,2.050401925
Glyma.04G099100,R25_FC,0.910147129
Glyma.04G099200,R25_FC,5.016027867
Glyma.04G100300,R25_FC,3.692111763
Glyma.04G100400,R25_FC,1.379921067
Glyma.04G100600,R25_FC,-3.889085977
Glyma.04G103000,R25_FC,-1.002482604
Glyma.04G103100,R25_FC,-0.948272644
Glyma.04G103400,R25_FC,1.263645491
Glyma.04G104600,R25_FC,-0.640586969
Glyma.04G104900,R25_FC,1.057657968
Glyma.04G110400,R25_FC,-0.946121763
Glyma.04G112800,R25_FC,-0.909824748
Glyma.04G113400,R25_FC,6.960258768
Glyma.04G113500,R25_FC,5.250278655
Glyma.04G114100,R25_FC,-2.743972664
Glyma.04G115700,R25_FC,1.951281416
Glyma.04G117800,R25_FC,-1.017575565
Glyma.04G118700,R25_FC,0.863956521
Glyma.04G119700,R25_FC,3.143838796
Glyma.04G121100,R25_FC,1.208545562
Glyma.04G121700,R25_FC,8.136693766
Glyma.04G123700,R25_FC,2.442891213
Glyma.04G124500,R25_FC,-1.118678196
Glyma.04G127100,R25_FC,1.970490527
Glyma.04G129200,R25_FC,5.086151128
Glyma.04G131100,R25_FC,8.86525171
Glyma.04G131700,R25_FC,0.461626569
Glyma.04G132400,R25_FC,-1.854658133
Glyma.04G133100,R25_FC,0.626622628
Glyma.04G133400,R25_FC,-1.04091885
Glyma.04G134200,R25_FC,3.669372353
Glyma.04G134700,R25_FC,0.938622002
Glyma.04G135400,R25_FC,-1.249945949
Glyma.04G137000,R25_FC,-1.737815923
Glyma.04G137200,R25_FC,3.338151421
Glyma.04G138900,R25_FC,0.802029704
Glyma.04G140400,R25_FC,1.295070796
Glyma.04G141400,R25_FC,-0.692496627
Glyma.04G145400,R25_FC,0.886577508
Glyma.04G145700,R25_FC,3.596566646
Glyma.04G149300,R25_FC,4.376935346
Glyma.04G151200,R25_FC,-0.9666811
Glyma.04G154500,R25_FC,-0.538288442
Glyma.04G156200,R25_FC,-1.239786898
Glyma.04G157000,R25_FC,-1.507142133
Glyma.04G158100,R25_FC,-0.859451069
Glyma.04G158800,R25_FC,-1.041729384
Glyma.04G165200,R25_FC,1.228622209
Glyma.04G165400,R25_FC,2.945952626
Glyma.04G167900,R25_FC,-0.849977517
Glyma.04G169600,R25_FC,-2.011233808
Glyma.04G169900,R25_FC,-0.986847128
Glyma.04G171300,R25_FC,-0.741848543
Glyma.04G171700,R25_FC,1.348654481
Glyma.04G173100,R25_FC,-0.864148236
Glyma.04G173500,R25_FC,6.033043657
Glyma.04G175300,R25_FC,0.814669517
Glyma.04G176400,R25_FC,1.142705763
Glyma.04G176900,R25_FC,-0.777548013
Glyma.04G177600,R25_FC,-1.003798995
Glyma.04G177700,R25_FC,0.896936101
Glyma.04G178500,R25_FC,2.403071473
Glyma.04G181500,R25_FC,-1.624713408
Glyma.04G181900,R25_FC,-0.52906597
Glyma.04G182600,R25_FC,4.80442332
Glyma.04G183400,R25_FC,0.765008124
Glyma.04G185800,R25_FC,-1.17620741
Glyma.04G188700,R25_FC,-1.318061528
Glyma.04G190300,R25_FC,-1.109972335
Glyma.04G190400,R25_FC,2.659008827
Glyma.04G191700,R25_FC,-1.776626304
Glyma.04G191900,R25_FC,-0.639702989
Glyma.04G192200,R25_FC,-0.591162037
Glyma.04G197300,R25_FC,0.883086926
Glyma.04G198100,R25_FC,4.514950232
Glyma.04G200700,R25_FC,1.110509763
Glyma.04G200900,R25_FC,-0.553980524
Glyma.04G201900,R25_FC,3.658860942
Glyma.04G202500,R25_FC,-1.294557062
Glyma.04G207200,R25_FC,-1.109326201
Glyma.04G208300,R25_FC,3.326260836
Glyma.04G209200,R25_FC,1.778825438
Glyma.04G209600,R25_FC,-0.52660756
Glyma.04G209700,R25_FC,-1.149758446
Glyma.04G209800,R25_FC,2.648226324
Glyma.04G212000,R25_FC,-0.891823709
Glyma.04G212300,R25_FC,1.447524417
Glyma.04G215400,R25_FC,-0.649875009
Glyma.04G215800,R25_FC,-0.766922023
Glyma.04G217400,R25_FC,2.89026686
Glyma.04G217600,R25_FC,-3.11318531
Glyma.04G218900,R25_FC,-1.079862463
Glyma.04G219200,R25_FC,-0.653302905
Glyma.04G220000,R25_FC,0.622972926
Glyma.04G220600,R25_FC,5.475805229
Glyma.04G220800,R25_FC,3.647425982
Glyma.04G222100,R25_FC,-1.156553756
Glyma.04G222300,R25_FC,-1.338712572
Glyma.04G222400,R25_FC,1.829794715
Glyma.04G223100,R25_FC,-1.360308399
Glyma.04G223800,R25_FC,-1.06967042
Glyma.04G225600,R25_FC,0.755001634
Glyma.04G228300,R25_FC,1.347295702
Glyma.04G229900,R25_FC,1.922832846
Glyma.04G230000,R25_FC,2.201909068
Glyma.04G230400,R25_FC,2.045397891
Glyma.04G232200,R25_FC,1.749947747
Glyma.04G232400,R25_FC,-1.569120025
Glyma.04G236300,R25_FC,0.439946004
Glyma.04G236400,R25_FC,-1.144694721
Glyma.04G237500,R25_FC,-1.341854892
Glyma.04G240100,R25_FC,-1.217617105
Glyma.04G240800,R25_FC,2.869130366
Glyma.04G241000,R25_FC,-1.530787079
Glyma.04G242300,R25_FC,-1.166103267
Glyma.04G242400,R25_FC,5.003892026
Glyma.04G242700,R25_FC,-0.650067949
Glyma.04G243800,R25_FC,-1.546464704
Glyma.04G245000,R25_FC,3.96060805
Glyma.04G245900,R25_FC,-1.947899636
Glyma.04G247600,R25_FC,0.97603598
Glyma.04G248100,R25_FC,1.184747697
Glyma.04G248700,R25_FC,2.746108992
Glyma.04G249000,R25_FC,1.849124316
Glyma.04G249700,R25_FC,-2.035776629
Glyma.04G249900,R25_FC,-0.72593835
Glyma.04G252000,R25_FC,4.63998647
Glyma.04G253300,R25_FC,-0.893843522
Glyma.04G253900,R25_FC,1.187313478
Glyma.04G254800,R25_FC,-1.855740575
Glyma.04G255100,R25_FC,0.507185462
Glyma.05G000700,R25_FC,0.631432639
Glyma.05G001100,R25_FC,-0.670002424
Glyma.05G002200,R25_FC,1.731581846
Glyma.05G002600,R25_FC,-1.165561138
Glyma.05G003200,R25_FC,-1.348353024
Glyma.05G003900,R25_FC,-1.696954057
Glyma.05G006300,R25_FC,-0.985686398
Glyma.05G006600,R25_FC,1.889187386
Glyma.05G007100,R25_FC,-3.825230279
Glyma.05G007200,R25_FC,-1.188307499
Glyma.05G008400,R25_FC,1.875076472
Glyma.05G010450,R25_FC,1.311877638
Glyma.05G011900,R25_FC,-0.619997923
Glyma.05G015400,R25_FC,4.047554493
Glyma.05G016000,R25_FC,-0.918258056
Glyma.05G017500,R25_FC,-1.033676899
Glyma.05G018100,R25_FC,-1.315565641
Glyma.05G018300,R25_FC,-0.944306085
Glyma.05G021300,R25_FC,0.745204339
Glyma.05G021500,R25_FC,-1.031387976
Glyma.05G021700,R25_FC,1.942505977
Glyma.05G021900,R25_FC,2.580252904
Glyma.05G022100,R25_FC,4.787991092
Glyma.05G022500,R25_FC,-0.54620565
Glyma.05G022600,R25_FC,2.70711808
Glyma.05G022900,R25_FC,-0.96789245
Glyma.05G025300,R25_FC,-0.602371904
Glyma.05G026200,R25_FC,-0.650161524
Glyma.05G026900,R25_FC,-1.772353865
Glyma.05G027700,R25_FC,-0.773924785
Glyma.05G028600,R25_FC,-0.68181685
Glyma.05G029200,R25_FC,1.170774624
Glyma.05G030100,R25_FC,-0.763246473
Glyma.05G030600,R25_FC,-1.693977834
Glyma.05G031500,R25_FC,0.546740578
Glyma.05G031900,R25_FC,0.894294506
Glyma.05G032600,R25_FC,-0.985248307
Glyma.05G033600,R25_FC,4.755840989
Glyma.05G034600,R25_FC,0.604344276
Glyma.05G034700,R25_FC,-0.9088286
Glyma.05G034800,R25_FC,-1.434406215
Glyma.05G035700,R25_FC,-1.082871896
Glyma.05G036900,R25_FC,-1.440537282
Glyma.05G037400,R25_FC,-0.519319421
Glyma.05G037500,R25_FC,1.976674703
Glyma.05G037700,R25_FC,1.342798874
Glyma.05G038000,R25_FC,1.751418219
Glyma.05G038800,R25_FC,1.155838792
Glyma.05G039800,R25_FC,-0.842901463
Glyma.05G039900,R25_FC,-1.728961198
Glyma.05G040400,R25_FC,-1.43470598
Glyma.05G042600,R25_FC,-3.279373914
Glyma.05G042800,R25_FC,6.772059396
Glyma.05G043200,R25_FC,-0.566501696
Glyma.05G045300,R25_FC,-1.249085164
Glyma.05G046000,R25_FC,1.435381403
Glyma.05G046400,R25_FC,0.904548201
Glyma.05G046900,R25_FC,-1.357792391
Glyma.05G047900,R25_FC,1.159518431
Glyma.05G048000,R25_FC,-1.106593244
Glyma.05G050100,R25_FC,-0.961898018
Glyma.05G051300,R25_FC,-1.010653163
Glyma.05G051700,R25_FC,-0.589005024
Glyma.05G052500,R25_FC,-0.967368879
Glyma.05G052800,R25_FC,2.281724467
Glyma.05G052900,R25_FC,-0.859625001
Glyma.05G055100,R25_FC,2.053055524
Glyma.05G055200,R25_FC,4.205825013
Glyma.05G055500,R25_FC,-0.898905824
Glyma.05G057800,R25_FC,0.94769386
Glyma.05G058000,R25_FC,0.386482655
Glyma.05G058100,R25_FC,2.603689196
Glyma.05G058500,R25_FC,0.721845804
Glyma.05G058900,R25_FC,4.243694369
Glyma.05G059400,R25_FC,0.72441665
Glyma.05G060100,R25_FC,0.818250528
Glyma.05G060900,R25_FC,2.209078635
Glyma.05G062700,R25_FC,-1.51276282
Glyma.05G063200,R25_FC,-3.684451315
Glyma.05G063500,R25_FC,1.100777026
Glyma.05G063600,R25_FC,2.827784576
Glyma.05G065700,R25_FC,7.060373947
Glyma.05G066100,R25_FC,-0.960081939
Glyma.05G066700,R25_FC,0.760450093
Glyma.05G067800,R25_FC,1.779484974
Glyma.05G068000,R25_FC,-1.262534174
Glyma.05G072300,R25_FC,1.123162132
Glyma.05G075400,R25_FC,0.570050136
Glyma.05G076600,R25_FC,3.199704781
Glyma.05G079100,R25_FC,0.70081643
Glyma.05G079700,R25_FC,0.594083149
Glyma.05G080400,R25_FC,0.912613448
Glyma.05G082200,R25_FC,0.819218912
Glyma.05G083600,R25_FC,-1.892968572
Glyma.05G085000,R25_FC,-0.654280438
Glyma.05G085200,R25_FC,1.238050206
Glyma.05G085400,R25_FC,-0.614758809
Glyma.05G093000,R25_FC,-0.856003675
Glyma.05G096000,R25_FC,0.441790533
Glyma.05G096500,R25_FC,0.618948402
Glyma.05G096800,R25_FC,-1.026137658
Glyma.05G097100,R25_FC,0.875797762
Glyma.05G097300,R25_FC,1.115625799
Glyma.05G098200,R25_FC,0.723734678
Glyma.05G099300,R25_FC,6.728592529
Glyma.05G100400,R25_FC,0.88075312
Glyma.05G101300,R25_FC,3.671928128
Glyma.05G103300,R25_FC,1.159611241
Glyma.05G103600,R25_FC,1.562818677
Glyma.05G103700,R25_FC,3.751573943
Glyma.05G104000,R25_FC,0.800606231
Glyma.05G105000,R25_FC,-0.859622874
Glyma.05G105100,R25_FC,-1.83404358
Glyma.05G106800,R25_FC,-1.774550838
Glyma.05G107500,R25_FC,5.92772971
Glyma.05G108400,R25_FC,2.640697546
Glyma.05G110200,R25_FC,-0.665868748
Glyma.05G112100,R25_FC,-0.506489866
Glyma.05G113400,R25_FC,1.082306203
Glyma.05G116300,R25_FC,-1.694457873
Glyma.05G116800,R25_FC,1.280000324
Glyma.05G118300,R25_FC,-1.167199826
Glyma.05G118500,R25_FC,0.78950063
Glyma.05G119200,R25_FC,3.851168055
Glyma.05G120100,R25_FC,-0.644863882
Glyma.05G124800,R25_FC,8.853642649
Glyma.05G124900,R25_FC,7.291819441
Glyma.05G125200,R25_FC,6.881760542
Glyma.05G125800,R25_FC,-1.300651173
Glyma.05G126100,R25_FC,-0.968514505
Glyma.05G126900,R25_FC,6.412701188
Glyma.05G127600,R25_FC,3.424764842
Glyma.05G128000,R25_FC,-0.991788279
Glyma.05G128200,R25_FC,2.302503438
Glyma.05G128500,R25_FC,3.443876463
Glyma.05G129100,R25_FC,-1.601863469
Glyma.05G129200,R25_FC,2.672748718
Glyma.05G130400,R25_FC,-1.661963882
Glyma.05G130500,R25_FC,-1.628211635
Glyma.05G130600,R25_FC,-2.467570841
Glyma.05G131800,R25_FC,-0.7334556
Glyma.05G132000,R25_FC,-1.569537987
Glyma.05G132200,R25_FC,-0.592546924
Glyma.05G133000,R25_FC,3.00256666
Glyma.05G133700,R25_FC,1.180808106
Glyma.05G134500,R25_FC,0.901471462
Glyma.05G135200,R25_FC,1.499688818
Glyma.05G136400,R25_FC,1.265924155
Glyma.05G139500,R25_FC,2.169580434
Glyma.05G139900,R25_FC,0.338242247
Glyma.05G140600,R25_FC,-0.646278906
Glyma.05G141000,R25_FC,-0.580203653
Glyma.05G143800,R25_FC,-0.510615948
Glyma.05G145000,R25_FC,-0.209720614
Glyma.05G145900,R25_FC,0.69373406
Glyma.05G146000,R25_FC,-2.521809551
Glyma.05G146100,R25_FC,0.927994204
Glyma.05G147000,R25_FC,7.485494967
Glyma.05G147100,R25_FC,3.169026368
Glyma.05G147200,R25_FC,-1.105246231
Glyma.05G147700,R25_FC,-3.431533125
Glyma.05G149900,R25_FC,-1.338760558
Glyma.05G151200,R25_FC,-1.144994669
Glyma.05G151800,R25_FC,0.981772078
Glyma.05G152200,R25_FC,2.138767747
Glyma.05G152300,R25_FC,0.71902304
Glyma.05G154600,R25_FC,-0.688866196
Glyma.05G154700,R25_FC,0.706781926
Glyma.05G155000,R25_FC,-0.577942654
Glyma.05G155300,R25_FC,-0.456178934
Glyma.05G155700,R25_FC,0.84582742
Glyma.05G156300,R25_FC,-0.82686018
Glyma.05G156600,R25_FC,-1.838632247
Glyma.05G157000,R25_FC,2.037580784
Glyma.05G157600,R25_FC,1.054222978
Glyma.05G158800,R25_FC,-1.415971357
Glyma.05G159200,R25_FC,3.67787244
Glyma.05G160800,R25_FC,1.792412744
Glyma.05G161000,R25_FC,-0.747350888
Glyma.05G161100,R25_FC,1.747137017
Glyma.05G161200,R25_FC,1.849323952
Glyma.05G161400,R25_FC,3.335695612
Glyma.05G161600,R25_FC,2.313452126
Glyma.05G162100,R25_FC,1.468858774
Glyma.05G162600,R25_FC,2.353476697
Glyma.05G166800,R25_FC,-1.120208527
Glyma.05G166900,R25_FC,-1.82538734
Glyma.05G167100,R25_FC,-0.467907928
Glyma.05G167300,R25_FC,0.812154786
Glyma.05G167700,R25_FC,0.63652203
Glyma.05G168400,R25_FC,-0.99929372
Glyma.05G168802,R25_FC,1.264224327
Glyma.05G168900,R25_FC,-0.983240502
Glyma.05G169200,R25_FC,-0.926722006
Glyma.05G169600,R25_FC,1.948873966
Glyma.05G172300,R25_FC,-0.859603994
Glyma.05G173100,R25_FC,1.769110309
Glyma.05G173300,R25_FC,2.229030886
Glyma.05G174200,R25_FC,-0.535612759
Glyma.05G175400,R25_FC,1.32927989
Glyma.05G175600,R25_FC,0.523908616
Glyma.05G175800,R25_FC,4.565639959
Glyma.05G175900,R25_FC,0.634538892
Glyma.05G176400,R25_FC,0.442444278
Glyma.05G177000,R25_FC,-0.886989336
Glyma.05G177700,R25_FC,5.714518895
Glyma.05G178200,R25_FC,1.651960443
Glyma.05G179300,R25_FC,-1.029309611
Glyma.05G180600,R25_FC,-1.421329693
Glyma.05G181600,R25_FC,-0.5663104
Glyma.05G182300,R25_FC,-0.458643336
Glyma.05G183100,R25_FC,-0.993556149
Glyma.05G183600,R25_FC,-0.768828207
Glyma.05G183800,R25_FC,1.052791063
Glyma.05G184200,R25_FC,-0.94996135
Glyma.05G185000,R25_FC,1.011083011
Glyma.05G189600,R25_FC,2.477531397
Glyma.05G191900,R25_FC,-1.312645919
Glyma.05G192700,R25_FC,-1.288707595
