geneId,Family,Family_Binding
Glyma.09G246600,MYB,No
Glyma.09G246700,MYB,No
Glyma.09G246800,MYB,Yes
Glyma.09G247900,MYB,Yes
Glyma.09G249200,MYB,Yes
Glyma.09G249400,MYB,No
Glyma.09G249500,MYB,Yes
Glyma.09G250200,MYB,No
Glyma.09G250700,MYB,No
Glyma.09G250800,MYB,No
Glyma.09G252800,MYB,No
Glyma.09G252900,MYB,No
Glyma.09G253200,MYB,Yes
Glyma.09G255500,MYB,Yes
Glyma.09G257500,MYB,No
Glyma.09G258000,MYB,No
Glyma.09G259100,MYB,No
Glyma.09G260600,MYB,No
Glyma.09G262400,MYB,No
Glyma.09G265500,MYB,Yes
Glyma.09G266700,MYB,Yes
Glyma.09G267700,MYB,No
Glyma.09G268800,MYB,No
Glyma.09G268900,MYB,No
Glyma.09G269500,MYB,No
Glyma.09G269600,MYB,No
Glyma.09G270500,MYB,Yes
Glyma.09G270900,MYB,No
Glyma.09G271300,MYB,Yes
Glyma.09G272300,MYB,No
Glyma.09G273800,MYB,Yes
Glyma.09G275100,MYB,No
Glyma.09G277100,MYB,No
Glyma.09G277200,MYB,Yes
Glyma.09G277800,MYB,Yes
Glyma.09G277900,MYB,No
Glyma.09G278600,MYB,Yes
Glyma.09G280200,MYB,No
Glyma.09G280900,MYB,No
Glyma.09G281700,MYB,No
Glyma.09G281800,MYB,No
Glyma.09G281900,MYB,No
Glyma.09G285400,MYB,No
Glyma.09G286200,MYB,No
Glyma.10G000500,MYB,Yes
Glyma.10G000900,MYB,Yes
Glyma.10G002100,MYB,Yes
Glyma.10G002200,MYB,No
Glyma.10G002300,MYB,Yes
Glyma.10G002600,MYB,Yes
Glyma.10G005200,MYB,No
Glyma.10G005400,MYB,Yes
Glyma.10G005600,MYB,No
Glyma.10G006600,MYB,No
Glyma.10G006700,MYB,No
Glyma.10G007000,MYB,No
Glyma.10G007800,MYB,No
Glyma.10G008400,MYB,No
Glyma.10G008600,MYB,No
Glyma.10G009100,MYB,No
Glyma.10G010300,MYB,No
Glyma.10G011300,MYB,No
Glyma.10G012900,MYB,No
Glyma.10G014000,MYB,No
Glyma.10G016000,MYB,Yes
Glyma.10G016200,MYB,Yes
Glyma.10G016500,MYB,No
Glyma.10G017000,MYB,Yes
Glyma.10G018400,MYB,No
Glyma.10G018700,MYB,Yes
Glyma.10G018800,MYB,Yes
Glyma.10G019000,MYB,Yes
Glyma.10G019400,MYB,No
Glyma.10G019800,MYB,No
Glyma.10G021300,MYB,Yes
Glyma.10G022200,MYB,Yes
Glyma.10G023900,MYB,Yes
Glyma.10G024300,MYB,Yes
Glyma.10G024500,MYB,No
Glyma.10G025500,MYB,Yes
Glyma.10G026600,MYB,Yes
Glyma.10G027900,MYB,Yes
Glyma.10G028000,MYB,No
Glyma.10G028900,MYB,No
Glyma.10G029800,MYB,Yes
Glyma.10G032200,MYB,Yes
Glyma.10G032700,MYB,No
Glyma.10G034400,MYB,Yes
Glyma.10G034800,MYB,No
Glyma.10G036600,MYB,Yes
Glyma.10G036700,MYB,Yes
Glyma.10G037500,MYB,Yes
Glyma.10G037700,MYB,No
Glyma.10G039000,MYB,No
Glyma.10G040300,MYB,Yes
Glyma.10G040600,MYB,No
Glyma.10G041200,MYB,No
Glyma.10G041400,MYB,Yes
Glyma.10G042900,MYB,No
Glyma.10G043200,MYB,Yes
Glyma.10G043700,MYB,Yes
Glyma.10G044000,MYB,No
Glyma.10G044400,MYB,Yes
Glyma.10G044550,MYB,No
Glyma.10G045400,MYB,No
Glyma.10G046000,MYB,No
Glyma.10G046900,MYB,No
Glyma.10G047100,MYB,No
Glyma.10G047700,MYB,No
Glyma.10G048900,MYB,No
Glyma.10G051100,MYB,No
Glyma.10G051400,MYB,No
Glyma.10G052000,MYB,Yes
Glyma.10G052100,MYB,No
Glyma.10G053000,MYB,No
Glyma.10G054700,MYB,No
Glyma.10G055300,MYB,Yes
Glyma.10G057000,MYB,Yes
Glyma.10G057600,MYB,No
Glyma.10G058100,MYB,No
Glyma.10G058200,MYB,Yes
Glyma.10G058800,MYB,No
Glyma.10G059500,MYB,No
Glyma.10G059900,MYB,Yes
Glyma.10G062600,MYB,Yes
Glyma.10G062750,MYB,Yes
Glyma.10G062900,MYB,Yes
Glyma.10G063000,MYB,No
Glyma.10G063200,MYB,No
Glyma.10G063800,MYB,Yes
Glyma.10G064200,MYB,Yes
Glyma.10G065000,MYB,Yes
Glyma.10G066400,MYB,Yes
Glyma.10G066700,MYB,No
Glyma.10G067500,MYB,Yes
Glyma.10G067900,MYB,No
Glyma.10G068900,MYB,Yes
Glyma.10G069500,MYB,Yes
Glyma.10G069600,MYB,No
Glyma.10G071500,MYB,No
Glyma.10G072000,MYB,No
Glyma.10G073600,MYB,No
Glyma.10G073700,MYB,No
Glyma.10G075000,MYB,Yes
Glyma.10G076700,MYB,Yes
Glyma.10G078566,MYB,No
Glyma.10G078851,MYB,No
Glyma.10G079700,MYB,No
Glyma.10G079900,MYB,Yes
Glyma.10G081900,MYB,No
Glyma.10G082500,MYB,No
Glyma.10G083700,MYB,No
Glyma.10G086600,MYB,No
Glyma.10G087100,MYB,No
Glyma.10G089300,MYB,Yes
Glyma.10G089500,MYB,Yes
Glyma.10G089700,MYB,Yes
Glyma.10G090500,MYB,No
Glyma.10G091800,MYB,Yes
Glyma.10G093900,MYB,No
Glyma.10G094000,MYB,No
Glyma.10G094900,MYB,Yes
Glyma.10G095200,MYB,Yes
Glyma.10G099400,MYB,Yes
Glyma.10G099700,MYB,Yes
Glyma.10G101600,MYB,No
Glyma.10G104900,MYB,No
Glyma.10G106100,MYB,No
Glyma.10G106600,MYB,Yes
Glyma.10G107100,MYB,Yes
Glyma.10G107900,MYB,Yes
Glyma.10G111700,MYB,No
Glyma.10G111800,MYB,Yes
Glyma.10G120200,MYB,Yes
Glyma.10G120400,MYB,Yes
Glyma.10G122200,MYB,No
Glyma.10G124800,MYB,No
Glyma.10G125000,MYB,Yes
Glyma.10G128400,MYB,Yes
Glyma.10G128800,MYB,Yes
Glyma.10G129500,MYB,Yes
Glyma.10G129800,MYB,Yes
Glyma.10G132300,MYB,Yes
Glyma.10G136300,MYB,Yes
Glyma.10G138100,MYB,Yes
Glyma.10G138500,MYB,Yes
Glyma.10G139200,MYB,No
Glyma.10G139600,MYB,No
Glyma.10G141000,MYB,No
Glyma.10G141500,MYB,No
Glyma.10G143200,MYB,Yes
Glyma.10G143900,MYB,No
Glyma.10G144300,MYB,Yes
Glyma.10G145100,MYB,Yes
Glyma.10G146200,MYB,No
Glyma.10G147000,MYB,No
Glyma.10G147200,MYB,Yes
Glyma.10G147300,MYB,Yes
Glyma.10G148100,MYB,No
Glyma.10G149600,MYB,Yes
Glyma.10G150400,MYB,Yes
Glyma.10G151000,MYB,Yes
Glyma.10G151300,MYB,No
Glyma.10G152200,MYB,No
Glyma.10G155400,MYB,Yes
Glyma.10G156100,MYB,Yes
Glyma.10G156500,MYB,No
Glyma.10G156600,MYB,Yes
Glyma.10G157000,MYB,Yes
Glyma.10G157100,MYB,Yes
Glyma.10G157200,MYB,No
Glyma.10G157500,MYB,No
Glyma.10G157800,MYB,No
Glyma.10G157900,MYB,Yes
Glyma.10G159100,MYB,Yes
Glyma.10G159800,MYB,No
Glyma.10G161500,MYB,Yes
Glyma.10G161700,MYB,No
Glyma.10G163400,MYB,No
Glyma.10G165800,MYB,Yes
Glyma.10G166600,MYB,Yes
Glyma.10G168600,MYB,Yes
Glyma.10G171700,MYB,No
Glyma.10G172100,MYB,Yes
Glyma.10G172300,MYB,Yes
Glyma.10G172400,MYB,No
Glyma.10G172500,MYB,No
Glyma.10G174000,MYB,Yes
Glyma.10G174200,MYB,No
Glyma.10G176500,MYB,Yes
Glyma.10G177200,MYB,No
Glyma.10G177600,MYB,No
Glyma.10G178000,MYB,No
Glyma.10G178400,MYB,Yes
Glyma.10G179100,MYB,Yes
Glyma.10G180100,MYB,Yes
Glyma.10G180500,MYB,Yes
Glyma.10G180800,MYB,Yes
Glyma.10G181000,MYB,No
Glyma.10G182300,MYB,Yes
Glyma.10G182900,MYB,Yes
Glyma.10G183200,MYB,Yes
Glyma.10G183800,MYB,Yes
Glyma.10G183900,MYB,Yes
Glyma.10G184600,MYB,Yes
Glyma.10G184700,MYB,No
Glyma.10G185000,MYB,Yes
Glyma.10G185600,MYB,No
Glyma.10G185700,MYB,No
Glyma.10G186800,MYB,Yes
Glyma.10G188100,MYB,Yes
Glyma.10G188500,MYB,No
Glyma.10G190100,MYB,No
Glyma.10G191200,MYB,No
Glyma.10G192200,MYB,No
Glyma.10G192900,MYB,No
Glyma.10G193200,MYB,No
Glyma.10G193500,MYB,Yes
Glyma.10G194000,MYB,Yes
Glyma.10G194200,MYB,No
Glyma.10G194500,MYB,Yes
Glyma.10G194900,MYB,No
Glyma.10G196200,MYB,No
Glyma.10G197800,MYB,No
Glyma.10G199500,MYB,Yes
Glyma.10G200100,MYB,No
Glyma.10G200300,MYB,No
Glyma.10G200700,MYB,Yes
Glyma.10G200800,MYB,No
Glyma.10G201000,MYB,No
Glyma.10G201600,MYB,No
Glyma.10G202000,MYB,No
Glyma.10G203200,MYB,No
Glyma.10G203500,MYB,No
Glyma.10G204400,MYB,No
Glyma.10G205400,MYB,No
Glyma.10G205500,MYB,Yes
Glyma.10G205800,MYB,Yes
Glyma.10G206600,MYB,Yes
Glyma.10G207000,MYB,No
Glyma.10G207300,MYB,Yes
Glyma.10G209500,MYB,Yes
Glyma.10G209800,MYB,No
Glyma.10G210051,MYB,Yes
Glyma.10G210300,MYB,No
Glyma.10G211000,MYB,No
Glyma.10G211100,MYB,Yes
Glyma.10G211200,MYB,No
Glyma.10G211400,MYB,No
Glyma.10G212700,MYB,No
Glyma.10G212900,MYB,Yes
Glyma.10G213600,MYB,No
Glyma.10G214500,MYB,Yes
Glyma.10G214900,MYB,Yes
Glyma.10G216400,MYB,Yes
Glyma.10G217000,MYB,No
Glyma.10G217300,MYB,No
Glyma.10G218400,MYB,No
Glyma.10G219600,MYB,No
Glyma.10G220100,MYB,Yes
Glyma.10G221000,MYB,Yes
Glyma.10G221100,MYB,No
Glyma.10G221600,MYB,No
Glyma.10G221700,MYB,No
Glyma.10G222100,MYB,Yes
Glyma.10G222400,MYB,Yes
Glyma.10G223200,MYB,Yes
Glyma.10G223700,MYB,Yes
Glyma.10G223800,MYB,No
Glyma.10G224100,MYB,No
Glyma.10G224900,MYB,No
Glyma.10G226200,MYB,Yes
Glyma.10G227400,MYB,No
Glyma.10G227700,MYB,Yes
Glyma.10G229400,MYB,No
Glyma.10G229500,MYB,No
Glyma.10G229700,MYB,No
Glyma.10G230000,MYB,No
Glyma.10G230600,MYB,No
Glyma.10G232200,MYB,Yes
Glyma.10G233300,MYB,Yes
Glyma.10G234200,MYB,No
Glyma.10G234400,MYB,No
Glyma.10G235000,MYB,No
Glyma.10G235300,MYB,Yes
Glyma.10G235700,MYB,Yes
Glyma.10G236000,MYB,No
Glyma.10G236200,MYB,Yes
Glyma.10G236300,MYB,Yes
Glyma.10G237000,MYB,Yes
Glyma.10G238300,MYB,Yes
Glyma.10G241100,MYB,No
Glyma.10G242000,MYB,Yes
Glyma.10G242300,MYB,Yes
Glyma.10G243800,MYB,Yes
Glyma.10G245300,MYB,No
Glyma.10G245500,MYB,No
Glyma.10G245700,MYB,No
Glyma.10G249000,MYB,Yes
Glyma.10G250200,MYB,Yes
Glyma.10G250300,MYB,Yes
Glyma.10G251400,MYB,No
Glyma.10G251500,MYB,No
Glyma.10G252900,MYB,Yes
Glyma.10G253000,MYB,Yes
Glyma.10G253100,MYB,No
Glyma.10G253900,MYB,Yes
Glyma.10G255800,MYB,Yes
Glyma.10G256000,MYB,Yes
Glyma.10G257200,MYB,No
Glyma.10G258800,MYB,Yes
Glyma.10G259300,MYB,Yes
Glyma.10G259400,MYB,No
Glyma.10G260600,MYB,No
Glyma.10G261200,MYB,No
Glyma.10G261300,MYB,Yes
Glyma.10G261400,MYB,No
Glyma.10G261600,MYB,Yes
Glyma.10G262850,MYB,No
Glyma.10G263000,MYB,No
Glyma.10G263200,MYB,Yes
Glyma.10G263300,MYB,No
Glyma.10G263400,MYB,No
Glyma.10G267200,MYB,No
Glyma.10G267700,MYB,No
Glyma.10G268500,MYB,No
Glyma.10G269200,MYB,No
Glyma.10G269700,MYB,Yes
Glyma.10G270000,MYB,No
Glyma.10G270200,MYB,Yes
Glyma.10G270600,MYB,Yes
Glyma.10G271200,MYB,No
Glyma.10G271701,MYB,No
Glyma.10G272000,MYB,Yes
Glyma.10G272800,MYB,Yes
Glyma.10G273300,MYB,Yes
Glyma.10G274600,MYB,Yes
Glyma.10G276200,MYB,Yes
Glyma.10G276600,MYB,No
Glyma.10G276700,MYB,Yes
Glyma.10G277800,MYB,No
Glyma.10G278900,MYB,Yes
Glyma.10G281400,MYB,No
Glyma.10G281600,MYB,No
Glyma.10G282200,MYB,No
Glyma.10G282900,MYB,Yes
Glyma.10G283100,MYB,No
Glyma.10G284100,MYB,Yes
Glyma.10G289700,MYB,Yes
Glyma.10G289800,MYB,Yes
Glyma.10G290200,MYB,Yes
Glyma.10G290500,MYB,No
Glyma.10G290900,MYB,No
Glyma.10G291400,MYB,No
Glyma.10G292200,MYB,Yes
Glyma.10G292400,MYB,No
Glyma.10G293900,MYB,No
Glyma.10G295200,MYB,No
Glyma.10G295300,MYB,Yes
Glyma.10G296900,MYB,Yes
Glyma.11G000200,MYB,No
Glyma.11G000500,MYB,Yes
Glyma.11G000800,MYB,No
Glyma.11G001000,MYB,No
Glyma.11G001200,MYB,Yes
Glyma.11G004700,MYB,Yes
Glyma.11G006300,MYB,No
Glyma.11G006600,MYB,Yes
Glyma.11G008900,MYB,No
Glyma.11G010500,MYB,No
Glyma.11G011500,MYB,Yes
Glyma.11G012000,MYB,No
Glyma.11G012700,MYB,No
Glyma.11G014100,MYB,No
Glyma.11G014300,MYB,Yes
Glyma.11G015433,MYB,Yes
Glyma.11G015800,MYB,Yes
Glyma.11G015900,MYB,No
Glyma.11G016400,MYB,No
Glyma.11G019900,MYB,Yes
Glyma.11G020001,MYB,No
Glyma.11G020700,MYB,Yes
Glyma.11G021000,MYB,Yes
Glyma.11G021400,MYB,Yes
Glyma.11G022300,MYB,Yes
Glyma.11G023200,MYB,Yes
Glyma.11G025600,MYB,Yes
Glyma.11G025700,MYB,Yes
Glyma.11G027700,MYB,Yes
Glyma.11G028200,MYB,No
Glyma.11G028400,MYB,No
Glyma.11G028500,MYB,No
Glyma.11G029500,MYB,No
Glyma.11G029800,MYB,Yes
Glyma.11G030200,MYB,Yes
Glyma.11G030400,MYB,No
Glyma.11G030900,MYB,Yes
Glyma.11G034100,MYB,No
Glyma.11G035900,MYB,Yes
Glyma.11G036400,MYB,No
Glyma.11G036500,MYB,Yes
Glyma.11G037100,MYB,Yes
Glyma.11G037500,MYB,No
Glyma.11G037700,MYB,No
Glyma.11G038700,MYB,Yes
Glyma.11G038800,MYB,No
Glyma.11G040700,MYB,No
Glyma.11G042200,MYB,No
Glyma.11G043100,MYB,No
Glyma.11G043300,MYB,No
Glyma.11G044200,MYB,Yes
Glyma.11G044800,MYB,Yes
Glyma.11G046400,MYB,Yes
Glyma.11G047300,MYB,Yes
Glyma.11G047900,MYB,No
Glyma.11G048300,MYB,Yes
Glyma.11G048600,MYB,Yes
Glyma.11G050000,MYB,No
Glyma.11G050900,MYB,Yes
Glyma.11G051400,MYB,Yes
Glyma.11G051700,MYB,No
Glyma.11G051800,MYB,No
Glyma.11G053100,MYB,No
Glyma.11G053900,MYB,Yes
Glyma.11G055200,MYB,Yes
Glyma.11G056200,MYB,Yes
Glyma.11G058100,MYB,Yes
Glyma.11G060500,MYB,No
Glyma.11G061300,MYB,No
Glyma.11G062500,MYB,Yes
Glyma.11G062600,MYB,Yes
Glyma.11G062700,MYB,No
Glyma.11G064600,MYB,No
Glyma.11G066800,MYB,Yes
Glyma.11G067100,MYB,Yes
Glyma.11G069000,MYB,No
Glyma.11G070200,MYB,No
Glyma.11G070500,MYB,Yes
Glyma.11G070600,MYB,No
Glyma.11G070800,MYB,Yes
Glyma.11G071300,MYB,No
Glyma.11G072000,MYB,Yes
Glyma.11G073900,MYB,Yes
Glyma.11G074400,MYB,No
Glyma.11G075100,MYB,No
Glyma.11G076000,MYB,No
Glyma.11G076800,MYB,No
Glyma.11G077300,MYB,No
Glyma.11G077600,MYB,No
Glyma.11G077800,MYB,Yes
Glyma.11G078000,MYB,Yes
Glyma.11G078300,MYB,No
Glyma.11G079400,MYB,No
Glyma.11G079500,MYB,Yes
Glyma.11G080600,MYB,No
Glyma.11G080700,MYB,No
Glyma.11G081000,MYB,Yes
Glyma.11G082700,MYB,No
Glyma.11G084000,MYB,No
Glyma.11G084100,MYB,No
Glyma.11G085400,MYB,Yes
Glyma.11G087100,MYB,No
Glyma.11G087600,MYB,No
Glyma.11G088200,MYB,Yes
Glyma.11G088600,MYB,Yes
Glyma.11G088900,MYB,No
Glyma.11G089100,MYB,Yes
Glyma.11G089300,MYB,Yes
Glyma.11G090800,MYB,Yes
Glyma.11G092900,MYB,Yes
Glyma.11G093600,MYB,Yes
Glyma.11G095100,MYB,No
Glyma.11G096000,MYB,Yes
Glyma.11G096700,MYB,Yes
Glyma.11G097100,MYB,No
Glyma.11G097500,MYB,No
Glyma.11G099300,MYB,Yes
Glyma.11G100800,MYB,Yes
Glyma.11G101200,MYB,No
Glyma.11G101500,MYB,Yes
Glyma.11G104100,MYB,No
Glyma.11G105700,MYB,No
Glyma.11G107300,MYB,No
Glyma.11G109400,MYB,No
Glyma.11G110000,MYB,No
Glyma.11G110800,MYB,No
Glyma.11G111100,MYB,Yes
Glyma.11G111400,MYB,Yes
Glyma.11G112100,MYB,Yes
Glyma.11G112800,MYB,No
Glyma.11G113700,MYB,Yes
Glyma.11G114300,MYB,No
Glyma.11G114800,MYB,Yes
Glyma.11G115200,MYB,No
Glyma.11G117600,MYB,Yes
Glyma.11G119500,MYB,No
Glyma.11G120200,MYB,Yes
Glyma.11G120400,MYB,No
Glyma.11G120900,MYB,No
Glyma.11G121100,MYB,No
Glyma.11G121800,MYB,No
Glyma.11G121900,MYB,Yes
Glyma.11G122700,MYB,No
Glyma.11G124500,MYB,No
Glyma.11G124700,MYB,No
Glyma.11G124800,MYB,No
Glyma.11G124900,MYB,Yes
Glyma.11G125100,MYB,Yes
Glyma.11G125567,MYB,Yes
Glyma.11G127100,MYB,No
Glyma.11G129100,MYB,No
Glyma.11G129300,MYB,Yes
Glyma.11G129500,MYB,No
Glyma.11G129600,MYB,Yes
Glyma.11G129700,MYB,Yes
Glyma.11G129800,MYB,Yes
Glyma.11G129900,MYB,Yes
Glyma.11G130700,MYB,No
Glyma.11G131800,MYB,Yes
Glyma.11G132802,MYB,Yes
Glyma.11G133600,MYB,Yes
Glyma.11G134000,MYB,No
Glyma.11G134900,MYB,Yes
Glyma.11G135900,MYB,Yes
Glyma.11G136700,MYB,No
Glyma.11G138700,MYB,Yes
Glyma.11G139100,MYB,No
Glyma.11G139400,MYB,Yes
Glyma.11G139500,MYB,No
Glyma.11G139600,MYB,Yes
Glyma.11G139800,MYB,No
Glyma.11G140500,MYB,No
Glyma.11G141300,MYB,No
Glyma.11G142600,MYB,No
Glyma.11G142700,MYB,No
Glyma.11G143500,MYB,Yes
Glyma.11G146272,MYB,Yes
Glyma.11G146300,MYB,Yes
Glyma.11G146500,MYB,Yes
Glyma.11G147108,MYB,Yes
Glyma.11G149825,MYB,Yes
Glyma.11G150452,MYB,Yes
Glyma.11G151300,MYB,No
Glyma.11G151915,MYB,Yes
Glyma.11G152000,MYB,No
Glyma.11G152124,MYB,No
Glyma.11G152200,MYB,Yes
Glyma.11G152400,MYB,Yes
Glyma.11G152500,MYB,No
Glyma.11G153000,MYB,Yes
Glyma.11G156700,MYB,No
Glyma.11G156931,MYB,Yes
Glyma.11G157700,MYB,No
Glyma.11G159021,MYB,Yes
Glyma.11G159230,MYB,Yes
Glyma.11G160900,MYB,Yes
Glyma.11G161000,MYB,Yes
Glyma.11G161947,MYB,No
Glyma.11G162100,MYB,Yes
Glyma.11G163300,MYB,No
Glyma.11G164000,MYB,No
Glyma.11G164037,MYB,No
Glyma.11G164700,MYB,Yes
Glyma.11G166128,MYB,No
Glyma.11G169264,MYB,No
Glyma.11G171400,MYB,No
Glyma.11G174900,MYB,Yes
Glyma.11G175800,MYB,No
Glyma.11G176000,MYB,No
Glyma.11G178300,MYB,No
Glyma.11G179300,MYB,No
Glyma.11G179400,MYB,No
Glyma.11G179600,MYB,No
Glyma.11G180100,MYB,No
Glyma.11G180500,MYB,No
Glyma.11G181100,MYB,No
Glyma.11G182100,MYB,No
Glyma.11G182600,MYB,Yes
Glyma.11G183300,MYB,No
Glyma.11G185700,MYB,No
Glyma.11G189500,MYB,No
Glyma.11G191200,MYB,No
Glyma.11G191900,MYB,Yes
Glyma.11G192300,MYB,No
Glyma.11G192700,MYB,Yes
Glyma.11G194100,MYB,Yes
Glyma.11G194600,MYB,No
Glyma.11G196300,MYB,Yes
Glyma.11G198300,MYB,No
Glyma.11G198500,MYB,Yes
Glyma.11G200400,MYB,Yes
Glyma.11G201200,MYB,No
Glyma.11G201700,MYB,No
Glyma.11G203000,MYB,Yes
Glyma.11G204700,MYB,No
Glyma.11G207500,MYB,Yes
Glyma.11G209681,MYB,No
Glyma.11G212900,MYB,No
Glyma.11G213000,MYB,No
Glyma.11G214500,MYB,Yes
Glyma.11G215200,MYB,Yes
Glyma.11G216400,MYB,Yes
Glyma.11G216500,MYB,Yes
Glyma.11G216900,MYB,No
Glyma.11G217200,MYB,No
Glyma.11G217400,MYB,Yes
Glyma.11G218600,MYB,Yes
Glyma.11G218900,MYB,No
Glyma.11G219400,MYB,No
Glyma.11G221000,MYB,Yes
Glyma.11G221200,MYB,Yes
Glyma.11G221600,MYB,Yes
Glyma.11G222300,MYB,Yes
Glyma.11G222600,MYB,Yes
Glyma.11G223200,MYB,Yes
Glyma.11G223700,MYB,Yes
Glyma.11G225600,MYB,No
Glyma.11G225700,MYB,No
Glyma.11G226400,MYB,No
Glyma.11G226900,MYB,Yes
Glyma.11G228100,MYB,Yes
Glyma.11G228600,MYB,No
Glyma.11G228800,MYB,No
Glyma.11G229100,MYB,Yes
Glyma.11G230300,MYB,No
Glyma.11G230600,MYB,No
Glyma.11G230700,MYB,Yes
Glyma.11G231400,MYB,Yes
Glyma.11G231600,MYB,No
Glyma.11G232000,MYB,No
Glyma.11G232200,MYB,No
Glyma.11G233100,MYB,Yes
Glyma.11G233300,MYB,No
Glyma.11G235600,MYB,No
Glyma.11G235800,MYB,No
Glyma.11G236600,MYB,No
Glyma.11G237200,MYB,Yes
Glyma.11G238300,MYB,Yes
Glyma.11G238400,MYB,No
Glyma.11G238800,MYB,No
Glyma.11G239200,MYB,No
Glyma.11G241702,MYB,Yes
Glyma.11G242100,MYB,No
Glyma.11G243100,MYB,Yes
Glyma.11G243200,MYB,No
Glyma.11G243900,MYB,Yes
Glyma.11G244000,MYB,Yes
Glyma.11G244500,MYB,No
Glyma.11G244600,MYB,Yes
Glyma.11G244900,MYB,Yes
Glyma.11G245400,MYB,Yes
Glyma.11G245600,MYB,Yes
Glyma.11G246700,MYB,No
Glyma.11G246900,MYB,No
Glyma.11G247500,MYB,Yes
Glyma.11G247600,MYB,Yes
Glyma.11G249600,MYB,No
Glyma.11G250500,MYB,Yes
Glyma.11G252100,MYB,No
Glyma.11G252200,MYB,No
Glyma.11G252700,MYB,Yes
Glyma.11G254100,MYB,No
Glyma.12G002300,MYB,No
Glyma.12G002500,MYB,No
Glyma.12G005200,MYB,No
Glyma.12G005800,MYB,No
Glyma.12G007000,MYB,No
Glyma.12G007100,MYB,Yes
Glyma.12G007200,MYB,No
Glyma.12G007300,MYB,No
Glyma.12G007400,MYB,Yes
Glyma.12G007500,MYB,Yes
Glyma.12G008700,MYB,Yes
Glyma.12G009600,MYB,Yes
Glyma.12G009700,MYB,No
Glyma.12G010100,MYB,Yes
Glyma.12G011600,MYB,No
Glyma.12G011700,MYB,Yes
Glyma.12G011800,MYB,Yes
Glyma.12G012800,MYB,No
Glyma.12G013100,MYB,No
Glyma.12G013200,MYB,Yes
Glyma.12G015300,MYB,Yes
Glyma.12G015700,MYB,Yes
Glyma.12G016300,MYB,No
Glyma.12G016500,MYB,No
Glyma.12G016900,MYB,No
Glyma.12G017700,MYB,No
Glyma.12G018100,MYB,Yes
Glyma.12G019000,MYB,Yes
Glyma.12G019200,MYB,Yes
Glyma.12G019800,MYB,Yes
Glyma.12G019900,MYB,No
Glyma.12G020100,MYB,No
Glyma.12G020600,MYB,Yes
Glyma.12G020900,MYB,No
Glyma.12G021500,MYB,No
Glyma.12G022100,MYB,No
Glyma.12G024000,MYB,No
Glyma.12G025400,MYB,No
Glyma.12G026900,MYB,Yes
Glyma.12G028100,MYB,No
Glyma.12G030600,MYB,No
Glyma.12G031000,MYB,No
Glyma.12G031200,MYB,No
Glyma.12G031300,MYB,No
Glyma.12G031800,MYB,No
Glyma.12G032200,MYB,Yes
Glyma.12G032500,MYB,No
Glyma.12G032700,MYB,Yes
Glyma.12G032800,MYB,No
Glyma.12G032900,MYB,Yes
Glyma.12G033700,MYB,No
Glyma.12G036000,MYB,No
Glyma.12G036900,MYB,No
Glyma.12G037400,MYB,Yes
Glyma.12G037700,MYB,No
Glyma.12G038900,MYB,Yes
Glyma.12G040000,MYB,No
Glyma.12G040400,MYB,No
Glyma.12G040800,MYB,Yes
Glyma.12G041300,MYB,No
Glyma.12G042500,MYB,No
Glyma.12G042800,MYB,Yes
Glyma.12G043400,MYB,Yes
Glyma.12G043700,MYB,No
Glyma.12G043900,MYB,Yes
Glyma.12G045300,MYB,Yes
Glyma.12G045400,MYB,No
Glyma.12G045700,MYB,Yes
Glyma.12G046000,MYB,No
Glyma.12G046200,MYB,No
Glyma.12G046800,MYB,No
Glyma.12G047500,MYB,Yes
Glyma.12G048900,MYB,Yes
Glyma.12G049300,MYB,No
Glyma.12G049500,MYB,Yes
Glyma.12G049700,MYB,Yes
Glyma.12G052500,MYB,Yes
Glyma.12G053700,MYB,No
Glyma.12G054000,MYB,Yes
Glyma.12G054100,MYB,No
Glyma.12G054200,MYB,Yes
Glyma.12G055300,MYB,No
Glyma.12G055400,MYB,No
Glyma.12G055900,MYB,Yes
Glyma.12G056700,MYB,No
Glyma.12G057201,MYB,No
Glyma.12G057800,MYB,Yes
Glyma.12G059300,MYB,Yes
Glyma.12G061900,MYB,Yes
Glyma.12G062000,MYB,No
Glyma.12G062100,MYB,No
Glyma.12G063000,MYB,Yes
Glyma.12G063200,MYB,Yes
Glyma.12G063700,MYB,No
Glyma.12G064000,MYB,Yes
Glyma.12G065900,MYB,Yes
Glyma.12G068100,MYB,Yes
Glyma.12G070100,MYB,No
Glyma.12G071000,MYB,Yes
Glyma.12G071300,MYB,No
Glyma.12G072100,MYB,No
Glyma.12G072200,MYB,Yes
Glyma.12G073000,MYB,Yes
Glyma.12G073100,MYB,Yes
Glyma.12G074300,MYB,Yes
Glyma.12G075300,MYB,Yes
Glyma.12G077333,MYB,No
Glyma.12G079800,MYB,No
Glyma.12G081100,MYB,No
Glyma.12G081300,MYB,Yes
Glyma.12G082100,MYB,Yes
Glyma.12G084500,MYB,No
Glyma.12G084900,MYB,Yes
Glyma.12G085500,MYB,Yes
Glyma.12G085900,MYB,No
Glyma.12G086100,MYB,No
Glyma.12G087100,MYB,Yes
Glyma.12G087200,MYB,Yes
Glyma.12G088400,MYB,No
Glyma.12G089900,MYB,Yes
Glyma.12G091100,MYB,No
Glyma.12G091300,MYB,No
Glyma.12G093100,MYB,No
