TF,TF1_TF2_count,TF1_count,TF2_count,cosine,zscore,helper
MYB88,1,1123,34,0.005117651,-2.134546196,0
NAC047,2,389,393,0.005115156,-5.395684394,0
MYB40,1,241,159,0.005108494,-3.233609802,0
WRKY23,1,272,141,0.005106296,-2.089108056,0
WRKY23,1,272,141,0.005106296,-1.904458599,0
NAC087,1,141,272,0.005106296,-2.323190968,0
MYB24,3,1260,274,0.005105764,-6.473617523,0
MYB63,1,222,173,0.005102705,-2.22415375,0
MYB33,1,193,199,0.005102639,-2.680535984,0
MYB24,4,2245,274,0.005100075,-10.64335244,0
WRKY25,3,1697,204,0.005098768,-7.0491209,0
ERF11,3,204,1697,0.005098768,-7.0491209,0
WRKY60,1,225,171,0.005098127,-2.402753477,0
NAC011,3,773,448,0.005097914,-8.272387526,0
NAC046,1,303,127,0.00509773,-2.341607591,0
RAV1,3,291,1191,0.005095876,-6.990065633,0
MYB65,1,206,187,0.005095016,-2.70214156,0
NAC031,1,551,70,0.005091845,-2.129446613,0
MYB17,1,70,551,0.005091845,-2.129446613,0
NAC071,2,295,523,0.005091763,-4.38796493,0
NAC050,2,431,358,0.005091548,-4.383359575,0
ERF054,1,56,689,0.005090921,-2.21460958,0
NAC020,1,689,56,0.005090921,-2.53820603,0
WRKY24,3,895,388,0.005090892,-8.540801545,0
NAC018,1,130,297,0.005089207,-2.123377672,0
MYB57,1,174,222,0.005088021,-2.43022976,0
NAC037,2,2240,69,0.005087231,-4.178861789,0
ERF104,2,69,2240,0.005087231,-4.178861789,0
MYB59,2,754,205,0.005087066,-5.487369885,0
NAC028,1,122,317,0.005084994,-2.079476762,0
WRKY7,1,317,122,0.005084994,-2.408318916,0
NAC025,4,2077,298,0.005084329,-9.639303486,0
WRKY46,1,215,180,0.005083286,-1.962458343,0
NAC071,1,74,523,0.005083154,-2.654367078,0
NAC055,1,162,239,0.005082104,-2.561124924,0
WRKY30,2,256,605,0.005081973,-5.25372027,0
MYB1,4,2245,276,0.005081563,-10.15219246,0
WRKY31,2,210,738,0.005080333,-4.73930291,0
WRKY50,2,554,280,0.00507804,-4.582505757,0
MYB49,2,754,206,0.005074704,-6.045125789,0
WRKY6,4,554,1123,0.005071252,-9.990165962,0
MYB107,4,2103,296,0.005069843,-8.731515845,0
WRKY50,1,139,280,0.005068898,-2.486729485,0
WRKY17,3,1460,240,0.00506803,-7.364825226,0
NAC043,2,1189,131,0.005067613,-4.363253353,0
MYB3R1,1,193,202,0.005064606,-2.602758758,0
ERF023,3,455,773,0.005058547,-7.012102449,0
WRKY21,3,192,1833,0.005056959,-7.06995417,0
WRKY48,1,711,55,0.005056894,-2.319135361,0
MYB80,1,146,268,0.005055408,-2.206899985,0
RAV1,8,2103,1191,0.005054922,-20.96573385,0
WRKY42,3,296,1190,0.005054776,-8.72515424,0
NAC098,3,416,847,0.005053973,-7.370980489,0
WRKY43,1,192,204,0.005052826,-2.28912996,0
NAC054,3,479,736,0.005052596,-7.082231955,0
WRKY50,3,1260,280,0.005050763,-6.260932541,0
MYB60,1,199,197,0.005050569,-2.524723828,0
NAC047,1,100,393,0.005044333,-2.288613795,0
WRKY21,3,193,1833,0.005043841,-7.51263881,0
MYB121,2,971,162,0.005042697,-4.663013017,0
NAC045,1,264,149,0.005042024,-2.542628638,0
WRKY55,1,296,133,0.005039974,-2.532034792,0
NAC050,1,110,358,0.005039206,-2.518997995,0
ERF115,2,176,895,0.005039206,-4.858004399,0
MYB105,1,130,303,0.005038567,-2.732605199,0
NAC055,1,165,239,0.005035691,-2.746634088,0
RAV1,3,298,1191,0.00503567,-7.986101577,0
MYB3R4,1,163,242,0.005034989,-2.244678394,0
WRKY8,5,1872,527,0.005033983,-12.67359061,0
WRKY48,1,718,55,0.005032183,-2.394901694,0
WRKY8,1,75,527,0.005029955,-2.000225253,0
NAC035,1,159,249,0.00502576,-2.653305034,0
WRKY46,1,220,180,0.005025189,-3.123700654,0
MYB58,2,200,793,0.00502202,-4.852580792,0
WRKY27,1,793,50,0.00502202,-2.354982539,0
NAC055,1,166,239,0.0050205,-2.633407216,0
MYB62,1,100,397,0.005018856,-2.565617325,0
MYB116,2,940,169,0.005017908,-4.779067319,0
WRKY1,1,120,331,0.005017592,-2.465803799,0
NAC103,2,704,226,0.005014059,-4.744707623,0
WRKY25,1,195,204,0.005013807,-1.958785875,0
MYB60,1,202,197,0.005012925,-2.12384675,0
WRKY17,1,166,240,0.00501003,-2.44,0
NAC071,3,686,523,0.005008508,-6.736593907,0
NAC045,1,268,149,0.005004255,-2.735302786,0
NAC075,1,120,333,0.005002502,-3.065541219,0
NAC038,2,389,411,0.005001892,-5.16972597,0
WRKY42,3,303,1190,0.004996046,-8.264688105,0
NAC050,1,112,358,0.004994011,-2.518428017,0
WRKY70,1,757,53,0.004992455,-2.045570349,0
WRKY40,1,127,316,0.00499177,-2.288613795,0
NAC69,1,130,309,0.004989409,-2.260289251,0
NAC103,2,711,226,0.004989316,-5.176056524,0
MYB3R4,1,166,242,0.004989285,-2.73650572,0
MYB52,2,773,208,0.004987795,-4.703703704,0
MYB65,1,215,187,0.004987237,-2.437950406,0
ERF057,1,187,215,0.004987237,-2.437950406,0
WRKY59,1,149,270,0.004985687,-2.324263223,0
WRKY24,2,415,388,0.004984138,-4.895927391,0
NAC055,2,674,239,0.004983117,-5.791756107,0
MYB1,1,146,276,0.004981602,-2.616022825,0
NAC029,1,1260,32,0.004980119,-2.025674307,0
ERF014,2,448,360,0.004980119,-5.14433284,0
NAC083,1,162,249,0.004979008,-2.432865612,0
WRKY8,3,689,527,0.00497859,-7.13997312,0
WRKY24,2,416,388,0.004978144,-5.14455536,0
NAC073,2,455,355,0.004976341,-4.997272331,0
WRKY7,1,331,122,0.004976295,-2.030237428,0
MYB118,1,200,202,0.004975186,-2.664932983,0
WRKY26,1,1189,34,0.004973586,-2.128698871,0
WRKY17,2,674,240,0.004972725,-5.358903723,0
WRKY25,2,793,204,0.00497254,-5.612155465,0
WRKY53,1,389,104,0.004971741,-2.302414243,0
WRKY42,1,34,1190,0.004971496,-2.358025379,0
MYB88,1,1190,34,0.004971496,-2.358025379,0
WRKY23,1,287,141,0.004971066,-2.570301852,0
ERF036,1,455,89,0.004969347,-1.927449366,0
WRKY46,1,225,180,0.00496904,-2.514462165,0
WRKY30,1,67,605,0.004966894,-2.427611081,0
NAC098,3,431,847,0.004965248,-8.132788528,0
MYB60,1,206,197,0.004964017,-2.559453484,0
MYB92,2,773,210,0.004963987,-6.30849525,0
NAC083,1,163,249,0.004963711,-2.622909865,0
WRKY31,2,220,738,0.004963528,-4.593444764,0
WRKY25,1,199,204,0.004963161,-2.16236946,0
MYB33,1,204,199,0.004963161,-2.16236946,0
MYB94,3,2077,176,0.004961885,-6.43358632,0
WRKY24,2,419,388,0.004960291,-5.086277606,0
WRKY11,1,847,48,0.004959498,-2.860441921,0
WRKY18,1,360,113,0.004958034,-2.032258065,0
ERF014,1,113,360,0.004958034,-2.032258065,0
NAC019,1,159,256,0.004956572,-2.328358209,0
WRKY38,1,479,85,0.004955903,-2.548864593,0
MYB116,1,241,169,0.004955051,-2.37062925,0
WRKY21,2,89,1833,0.004951694,-5.139516918,0
NAC038,2,397,411,0.004951238,-4.895869284,0
WRKY25,1,200,204,0.004950738,-2.547998399,0
ERF5,1,204,200,0.004950738,-2.547998399,0
MYB118,2,808,202,0.004950495,-5.057797108,0
WRKY62,1,249,164,0.004948555,-2.278218477,0
ERF003,5,455,2245,0.004947162,-11.62051942,0
WRKY42,4,551,1190,0.004939815,-9.111902755,0
WRKY6,2,146,1123,0.00493928,-5.267457512,0
RAV2,2,397,413,0.004939235,-5.371075566,0
NAC013,2,176,932,0.004938166,-5.50035731,0
WRKY23,1,291,141,0.004936782,-2.124498744,0
WRKY60,1,240,171,0.004936241,-2.485602104,0
WRKY42,2,138,1190,0.004935339,-5.415632968,0
MYB65,1,220,187,0.004930238,-2.287072663,0
WRKY30,2,272,605,0.004930238,-4.32687046,0
NAC005,2,397,415,0.004927319,-5.033621485,0
WRKY43,2,808,204,0.004926168,-5.440503787,0
WRKY43,1,202,204,0.004926168,-1.877372553,0
WRKY43,1,202,204,0.004926168,-2.612569635,0
MYB3R1,1,204,202,0.004926168,-2.42635769,0
MYB118,1,204,202,0.004926168,-1.877372553,0
WRKY60,1,241,171,0.004925989,-2.403778392,0
MYB41,1,106,389,0.004924615,-2.989637275,0
WRKY15,1,389,106,0.004924615,-2.06516328,0
WRKY21,4,360,1833,0.004924107,-9.726018155,0
NAC005,3,895,415,0.0049225,-8.859136863,0
MYB70,1,215,192,0.00492187,-2.193378465,0
WRKY53,1,397,104,0.004921393,-2.384321234,0
WRKY31,1,56,738,0.004919011,-2.393207422,0
BHLH74,1,738,56,0.004919011,-2.393207422,0
NAC083,1,166,249,0.004918654,-2.486366963,0
NAC054,2,225,736,0.004914732,-5.127186997,0
MYB107,4,2240,296,0.004912359,-10.56585948,0
NAC019,1,162,256,0.004910464,-2.628940609,0
MYB4,1,193,215,0.004909103,-2.585543008,0
WRKY60,2,971,171,0.004908201,-4.669818722,0
MYB65,1,222,187,0.004907979,-2.544842362,0
NAC043,1,317,131,0.004907211,-2.039759271,0
MYB107,4,2245,296,0.004906886,-10.3501133,0
NAC073,4,1872,355,0.004906738,-9.824914228,0
MYB67,1,75,554,0.004905852,-2.499524858,0
NAC018,4,2240,297,0.004904082,-10.00591145,0
WRKY23,1,295,141,0.004903198,-2.505381969,0
MYB52,1,200,208,0.004902903,-2.887443706,0
MYB49,2,808,206,0.004902196,-5.859004527,0
NAC047,1,106,393,0.004899489,-2.215069382,0
NAC018,4,2245,297,0.004898618,-10.46635959,0
MYB65,3,2006,187,0.004898183,-6.81290374,0
NAC047,4,1697,393,0.004898045,-10.85173621,0
MYB63,1,241,173,0.004897432,-2.061914692,0
WRKY1,1,126,331,0.004896669,-2.378560812,0
NAC025,4,2240,298,0.004895847,-9.674066015,0
NAC025,3,1260,298,0.004895847,-9.280558392,0
WRKY23,1,296,141,0.004894909,-2.433087764,0
WRKY30,2,276,605,0.004894381,-5.228434917,0
RAV1,8,2245,1191,0.004892445,-14.91094445,0
MYB83,1,62,674,0.004891862,-2.343146756,0
WRKY24,2,431,388,0.00489075,-5.674226246,0
NAC025,4,2245,298,0.004890392,-10.89972879,0
WRKY43,1,205,204,0.00488999,-2.154531111,0
MYB63,1,242,173,0.004887303,-2.75178834,0
WRKY23,1,297,141,0.004886661,-2.410529484,0
WRKY55,2,1260,133,0.004885611,-6.026404479,0
NAC062,1,146,287,0.004885203,-2.42472157,0
WRKY23,2,1189,141,0.004884606,-5.53345479,0
RAV1,3,317,1191,0.004882427,-7.718065776,0
NAC083,2,674,249,0.004882029,-5.989558412,0
WRKY62,1,256,164,0.00488043,-2.141518438,0
MYB52,2,808,208,0.004878571,-5.346607449,0
WRKY25,1,206,204,0.004878107,-2.30295279,0
MYB49,1,204,206,0.004878107,-2.30295279,0
WRKY70,1,793,53,0.004877817,-2.166051064,0
WRKY8,3,718,527,0.004877011,-7.941133055,0
WRKY45,2,426,395,0.004875584,-4.838189537,0
NAC083,1,169,249,0.004874802,-2.161442241,0
MYB3R4,1,174,242,0.004873239,-2.353516015,0
RAV2,1,102,413,0.004872198,-2.125713266,0
NAC098,2,199,847,0.004871489,-5.218332529,0
MYB17,3,689,551,0.004868956,-8.363907818,0
ERF4,4,718,940,0.004868933,-12.64730465,0
WRKY17,2,704,240,0.004865618,-4.541621578,0
WRKY28,1,358,118,0.004865388,-2.695004066,0
WRKY8,5,2006,527,0.004862944,-14.17525959,0
WRKY46,2,940,180,0.004862166,-4.774545013,0
MYB3R5,3,1460,261,0.004859869,-7.826159362,0
NAC047,2,431,393,0.004859539,-6.857734281,0
MYB101,2,754,225,0.004855714,-5.642417871,0
MYB94,1,241,176,0.004855513,-2.513823257,0
WRKY20,1,303,140,0.004855284,-2.168497887,0
WRKY43,1,208,204,0.004854598,-2.563409928,0
NAC019,1,166,256,0.004850941,-2.416391629,0
WRKY47,1,68,625,0.004850713,-2.280833418,0
ERF13,1,625,68,0.004850713,-2.280833418,0
NAC073,2,479,355,0.004850071,-6.012701529,0
MYB13,1,62,686,0.004848887,-2.105355636,0
WRKY45,2,431,395,0.004847221,-5.590023154,0
MYB94,1,242,176,0.004845471,-2.388807306,0
NAC68,1,159,268,0.004844334,-2.240622732,0
WRKY24,1,110,388,0.004840473,-2.163885541,0
NAC035,2,686,249,0.004839141,-5.280629994,0
MYB13,2,249,686,0.004839141,-5.280629994,0
MYB94,2,971,176,0.00483798,-5.263292261,0
MYB4,1,199,215,0.00483453,-2.379829924,0
NAC098,3,455,847,0.004832522,-8.923967206,0
MYB51,2,241,711,0.004831552,-5.25854741,0
NAC096,1,1260,34,0.004831425,-2.331862011,0
WRKY25,1,210,204,0.004831425,-2.591549228,0
MYB92,1,204,210,0.004831425,-2.591549228,0
MYB57,1,193,222,0.004831087,-3.077265867,0
RAV2,2,415,413,0.004830932,-5.990795714,0
WRKY59,3,1432,270,0.004824673,-8.054298192,0
WRKY31,4,932,738,0.004823073,-11.02158973,0
MYB4,1,200,215,0.004822428,-2.685630623,0
WRKY46,1,239,180,0.004821307,-2.491674733,0
WRKY28,2,1460,118,0.004818508,-4.738933411,0
NAC035,1,173,249,0.004818116,-2.90096267,0
WRKY75,2,2240,77,0.004815713,-4.691952821,0
WRKY47,2,276,625,0.004815434,-5.894575364,0
MYB13,1,63,686,0.00481025,-2.412800435,0
NAC047,1,110,393,0.004809583,-2.764579674,0
NAC087,1,159,272,0.004808582,-2.6448079,0
MYB121,2,1068,162,0.004808248,-4.380198894,0
NAC017,1,162,267,0.004808248,-2.49878019,0
MYB52,3,1872,208,0.004807692,-7.544314524,0
ERF10,3,208,1872,0.004807692,-7.544314524,0
MYB99,2,1697,102,0.004807165,-4.997409088,0
NAC92,3,1432,272,0.004806902,-8.826600233,0
WRKY62,1,264,164,0.004805915,-2.646093029,0
NAC083,1,174,249,0.004804251,-2.876694584,0
MYB3R5,1,166,261,0.004804251,-2.541527841,0
NAC045,1,291,149,0.004802423,-2.439009503,0
WRKY24,2,447,388,0.004802423,-5.330931255,0
NAC018,1,146,297,0.004802256,-2.674513065,0
NAC103,1,192,226,0.004800596,-2.82646523,0
WRKY30,2,287,605,0.00479967,-5.725275275,0
MYB4,1,202,215,0.004798495,-2.386681901,0
WRKY42,2,146,1190,0.004798219,-4.965647538,0
WRKY24,1,112,388,0.00479706,-2.352517986,0
MYB80,3,1460,268,0.004795981,-7.556773003,0
MYB101,2,773,225,0.004795667,-4.847949855,0
NAC010,1,264,165,0.00479133,-2.43022976,0
NAC083,1,175,249,0.004790505,-3.164056158,0
MYB93,2,416,419,0.00479045,-4.881275722,0
WRKY53,1,419,104,0.00479045,-2.759075394,0
NAC103,1,193,226,0.004788143,-2.253318442,0
MYB96,1,62,704,0.004786497,-2.577585823,0
MYB98,2,1432,122,0.004784963,-4.705153522,0
NAC050,1,122,358,0.004784963,-2.636354484,0
MYB80,1,163,268,0.004784525,-2.548910933,0
MYB60,1,222,197,0.004781789,-2.702303132,0
NAC028,1,138,317,0.004781133,-3.015567694,0
WRKY60,1,256,171,0.004779494,-2.268135916,0
MYB3,1,171,256,0.004779494,-2.268135916,0
WRKY63,2,2245,78,0.004779413,-4.895136034,0
RAV2,1,106,413,0.004779385,-2.1597211,0
MYB108,2,1260,139,0.004779003,-4.592940595,0
WRKY21,3,215,1833,0.004778821,-8.090894283,0
WRKY43,1,215,204,0.004774915,-2.337332776,0
NAC69,1,142,309,0.004773936,-3.257201004,0
NAC028,2,554,317,0.004772495,-5.600881942,0
NAC013,6,1697,932,0.004770923,-16.13852323,0
MYB65,2,940,187,0.004770295,-5.007246377,0
NAC045,1,295,149,0.004769753,-3.254235002,0
RAV2,2,426,413,0.004768153,-4.613747982,0
NAC071,3,757,523,0.004767849,-10.86533513,0
MYB15,1,200,220,0.004767313,-2.49364675,0
WRKY59,1,163,270,0.004766771,-2.767934585,0
NAC010,2,1068,165,0.004764336,-5.525351208,0
NAC087,1,162,272,0.00476385,-3.09219162,0
RAV1,3,333,1191,0.004763687,-7.849177256,0
MYB59,1,215,205,0.004763255,-2.643544272,0
WRKY12,1,551,80,0.004762985,-2.754138391,0
WRKY31,2,239,738,0.004762148,-6.318711311,0
WRKY15,1,416,106,0.004762121,-2.37504831,0
ERF054,2,256,689,0.004762121,-6.749360264,0
NAC087,3,1460,272,0.004760586,-7.943753789,0
WRKY24,2,455,388,0.004760016,-5.186829349,0
WRKY17,2,736,240,0.004758669,-6.7282269,0
MYB67,3,718,554,0.004756682,-8.846103553,0
MYB17,2,321,551,0.00475556,-6.070692904,0
NAC010,1,268,165,0.004755439,-2.558305833,0
NAC083,2,711,249,0.004753303,-5.492002752,0
NAC038,2,431,411,0.004751935,-6.190955256,0
MYB49,1,215,206,0.00475168,-2.688989561,0
NAC101,2,416,426,0.004750929,-5.46340406,0
WRKY12,1,554,80,0.004750071,-2.911789771,0
MYB60,1,225,197,0.004749803,-2.221230581,0
NAC054,2,241,736,0.004748786,-4.458139712,0
WRKY15,1,419,106,0.004745042,-2.907422757,0
WRKY48,1,808,55,0.004743654,-2.434240915,0
NAC011,2,397,448,0.004742373,-4.940210473,0
WRKY21,7,1189,1833,0.004741611,-18.21744498,0
NAC68,1,166,268,0.004741094,-2.994435509,0
NAC005,2,429,415,0.004739989,-5.446901733,0
ERF025,1,718,62,0.004739603,-2.57130189,0
WRKY50,1,159,280,0.00473939,-2.476755665,0
NAC103,1,197,226,0.004739283,-2.880625883,0
MYB98,2,1460,122,0.004738858,-6.286323343,0
NAC019,1,174,256,0.004738113,-2.333547787,0
NAC011,3,895,448,0.004737735,-8.177883247,0
WRKY62,1,272,164,0.004734713,-2.566036986,0
NAC013,3,431,932,0.004733416,-7.949057252,0
WRKY6,2,159,1123,0.004733055,-6.121547066,0
WRKY31,2,242,738,0.004732538,-4.968266753,0
NAC035,2,718,249,0.004730076,-5.590314884,0
WRKY23,1,317,141,0.004729996,-1.950950419,0
NAC005,2,431,415,0.004728978,-6.580881801,0
NAC105,1,389,115,0.004727987,-2.56576894,0
WRKY11,1,932,48,0.004727934,-2.593766137,0
NAC019,1,175,256,0.004724556,-2.553946714,0
NAC103,2,793,226,0.004724319,-4.991067989,0
MYB57,1,202,222,0.004722238,-2.656124787,0
WRKY18,1,397,113,0.004721343,-2.627032075,0
ERF7,3,416,971,0.00472025,-8.135564624,0
MYB119,2,1460,123,0.004719555,-5.353043861,0
WRKY62,1,274,164,0.004717401,-2.275141632,0
NAC013,2,193,932,0.00471567,-5.874749068,0
MYB1,1,163,276,0.004714674,-2.755188794,0
WRKY21,4,393,1833,0.004712838,-10.9938914,0
MYB118,3,2006,202,0.004712812,-7.497045627,0
ERF091,3,202,2006,0.004712812,-7.497045627,0
NAC013,4,773,932,0.004712619,-11.61529745,0
MYB59,1,220,205,0.004708816,-2.511283426,0
NAC69,1,146,309,0.004708085,-2.405169656,0
WRKY60,1,264,171,0.004706521,-2.967872043,0
MYB63,1,261,173,0.004706052,-2.620006088,0
NAC101,1,106,426,0.004705895,-2.460601554,0
WRKY15,1,426,106,0.004705895,-2.524717212,0
MYB62,2,455,397,0.004705752,-5.438773486,0
NAC105,1,393,115,0.004703865,-2.890924867,0
MYB118,2,895,202,0.004703734,-5.911978546,0
NAC038,1,110,411,0.004703084,-2.350601169,0
WRKY17,2,754,240,0.004701524,-5.45671674,0
ERF073,1,56,808,0.004701109,-2.728482914,0
WRKY17,3,1697,240,0.004700832,-6.612214335,0
WRKY23,1,321,141,0.004700434,-2.543646561,0
WRKY8,3,773,527,0.004700307,-7.912372756,0
WRKY62,1,276,164,0.004700278,-2.620910616,0
MYB13,1,66,686,0.004699655,-2.197811283,0
WRKY25,1,222,204,0.004699032,-2.69004753,0
NAC054,3,554,736,0.004698156,-8.085065541,0
MYB65,2,971,187,0.00469353,-4.679554475,0
MYB3R5,1,174,261,0.004692509,-2.829460718,0
WRKY17,2,757,240,0.004692199,-4.823939261,0
MYB101,2,808,225,0.00469065,-5.611054533,0
NAC050,1,127,358,0.004689825,-2.811241068,0
WRKY25,3,2006,204,0.004689653,-8.30948997,0
WRKY15,1,429,106,0.004689412,-2.503994618,0
MYB24,1,166,274,0.004688897,-2.60187151,0
MYB51,1,64,711,0.004687866,-2.277192583,0
NAC010,1,276,165,0.004686013,-2.727465832,0
NAC076,1,102,447,0.004683237,-2.461421544,0
NAC062,1,159,287,0.004681235,-2.75041865,0
MYB40,1,287,159,0.004681235,-2.75041865,0
WRKY43,2,895,204,0.00468062,-5.874258646,0
NAC103,2,808,226,0.004680261,-5.458513988,0
NAC103,1,202,226,0.004680261,-2.555287343,0
MYB118,1,226,202,0.004680261,-2.082317355,0
NAC105,1,397,115,0.004680107,-2.899124827,0
MYB63,1,264,173,0.004679236,-2.46104916,0
MYB23,1,106,431,0.004678519,-2.63932057,0
NAC011,1,102,448,0.004678007,-2.819040176,0
NAC046,1,360,127,0.004676779,-2.226828764,0
WRKY6,2,163,1123,0.00467462,-5.030742847,0
MYB1,1,166,276,0.004671877,-2.964931583,0
WRKY21,2,100,1833,0.004671418,-5.208166664,0
NAC92,2,674,272,0.004671062,-5.98815076,0
WRKY25,1,225,204,0.0046676,-3.145762682,0
NAC013,2,197,932,0.004667549,-5.88640299,0
MYB94,1,261,176,0.004665771,-2.547110812,0
WRKY31,2,249,738,0.004665542,-6.596355872,0
ERF034,1,718,64,0.004664959,-2.760692395,0
MYB13,1,67,686,0.004664451,-2.862530344,0
WRKY46,1,256,180,0.004658475,-2.403611611,0
NAC073,4,2077,355,0.004658301,-10.55448369,0
WRKY30,3,686,605,0.004656735,-8.474872232,0
NAC075,2,554,333,0.004656429,-5.338464152,0
MYB57,1,208,222,0.00465363,-2.596946763,0
RAV2,1,112,413,0.004649604,-2.747791336,0
WRKY17,1,193,240,0.004646391,-2.530642319,0
RAV2,2,449,413,0.004644423,-4.89104098,0
NAC013,2,199,932,0.004644035,-5.495677759,0
WRKY28,1,393,118,0.004643685,-2.183354344,0
WRKY47,2,297,625,0.004642071,-4.836752184,0
MYB99,1,455,102,0.004641883,-2.664429061,0
MYB43,2,808,230,0.004639385,-5.694197145,0
WRKY31,1,63,738,0.004637688,-2.500770021,0
MYB121,1,287,162,0.004637688,-2.793687631,0
WRKY47,4,1191,625,0.004636221,-12.75251036,0
MYB52,2,895,208,0.004635396,-5.856130138,0
NAC103,1,206,226,0.004634599,-3.383823544,0
WRKY24,1,120,388,0.0046344,-2.404389614,0
NAC035,1,187,249,0.004634251,-2.034314803,0
MYB65,1,249,187,0.004634251,-2.034314803,0
WRKY6,2,166,1123,0.004632187,-6.077726413,0
WRKY20,1,333,140,0.004631417,-2.900330867,0
NAC073,4,2103,355,0.004629416,-10.61404059,0
NAC038,2,455,411,0.004624911,-6.823814436,0
WRKY8,2,355,527,0.004623922,-5.303254295,0
MYB41,2,481,389,0.004623626,-5.112573436,0
NAC011,3,940,448,0.004622941,-9.565175077,0
WRKY17,1,195,240,0.004622502,-2.80927371,0
NAC076,2,419,447,0.004621354,-5.312546295,0
MYB3R5,2,718,261,0.004620059,-5.095497258,0
WRKY47,1,75,625,0.004618802,-2.444676222,0
WRKY18,1,415,113,0.004617817,-2.360186516,0
NAC005,1,113,415,0.004617817,-2.360186516,0
WRKY8,1,89,527,0.004617423,-3.309426725,0
MYB40,1,295,159,0.004617325,-3.166718867,0
WRKY43,1,230,204,0.004616587,-2.489264809,0
MYB30,1,62,757,0.004615898,-2.611243336,0
NAC035,2,754,249,0.004615775,-5.072243263,0
WRKY23,1,333,141,0.004614964,-2.823272956,0
RAV1,3,355,1191,0.00461372,-8.198655054,0
RAV2,2,455,413,0.004613699,-5.374190587,0
WRKY46,1,261,180,0.004613638,-2.507673605,0
MYB94,2,1068,176,0.004613049,-4.956606881,0
MYB55,1,241,195,0.004612901,-2.228779134,0
WRKY1,1,142,331,0.004612558,-2.488419675,0
WRKY18,1,416,113,0.004612264,-2.197456649,0
BHLH112,1,113,416,0.004612264,-2.197456649,0
MYB40,1,296,159,0.004609519,-2.400547647,0
NAC013,2,202,932,0.004609421,-5.600004544,0
MYB118,2,932,202,0.004609421,-5.600004544,0
NAC071,2,360,523,0.004609225,-6.084064848,0
WRKY25,3,2077,204,0.004608801,-7.544104706,0
WRKY40,1,149,316,0.00460854,-2.940528284,0
WRKY38,1,554,85,0.004608246,-2.785774847,0
MYB107,3,1432,296,0.004607909,-7.96232516,0
NAC054,1,64,736,0.004607561,-2.466666667,0
NAC035,2,757,249,0.00460662,-5.94816298,0
WRKY8,4,1432,527,0.004604507,-10.86865609,0
NAC005,2,455,415,0.004602568,-6.788992618,0
WRKY55,1,355,133,0.004602142,-2.864539857,0
WRKY8,5,2240,527,0.004601937,-14.24571109,0
NAC018,1,159,297,0.004601752,-2.394345805,0
NAC047,2,481,393,0.004600035,-5.560723655,0
NAC038,1,115,411,0.004599707,-2.363200713,0
WRKY8,3,808,527,0.004597379,-9.017977125,0
WRKY30,3,704,605,0.004596817,-8.042125087,0
NAC92,1,174,272,0.004596645,-2.634224631,0
NAC037,1,686,69,0.004596353,-2.459459459,0
WRKY42,3,358,1190,0.004596278,-10.30821641,0
MYB55,2,971,195,0.004596244,-6.112500074,0
RAV1,3,358,1191,0.004594348,-7.853492535,0
NAC076,1,106,447,0.004594024,-2.713119759,0
MYB23,1,110,431,0.004592668,-2.145627943,0
WRKY8,2,360,527,0.004591699,-7.283130097,0
WRKY7,1,389,122,0.004590345,-2.840190062,0
WRKY15,1,448,106,0.004588894,-3.042831278,0
WRKY59,1,176,270,0.004587349,-2.811127714,0
MYB62,2,479,397,0.004586348,-4.905524551,0
WRKY17,2,793,240,0.004584456,-5.15258573,0
NAC004,1,106,449,0.004583781,-2.24030213,0
MYB51,1,67,711,0.004581712,-3.062175319,0
