geneId,Sample,Binding
Glyma.03G119200,WRKY_M1,no
Glyma.03G119500,WRKY_M1,no
Glyma.03G120300,WRKY_M1,no
Glyma.03G120700,WRKY_M1,no
Glyma.03G122000,WRKY_M1,no
Glyma.03G122500,WRKY_M1,no
Glyma.03G124300,WRKY_M1,no
Glyma.03G125300,WRKY_M1,no
Glyma.03G125600,WRKY_M1,no
Glyma.03G126000,WRKY_M1,no
Glyma.03G126200,WRKY_M1,no
Glyma.03G127300,WRKY_M1,no
Glyma.03G127600,WRKY_M1,no
Glyma.03G128300,WRKY_M1,no
Glyma.03G129300,WRKY_M1,no
Glyma.03G130300,WRKY_M1,no
Glyma.03G130800,WRKY_M1,yes
Glyma.03G131000,WRKY_M1,no
Glyma.03G131600,WRKY_M1,no
Glyma.03G132700,WRKY_M1,no
Glyma.03G133200,WRKY_M1,no
Glyma.03G134100,WRKY_M1,no
Glyma.03G134200,WRKY_M1,no
Glyma.03G134800,WRKY_M1,no
Glyma.03G135800,WRKY_M1,no
Glyma.03G136000,WRKY_M1,no
Glyma.03G136500,WRKY_M1,no
Glyma.03G137000,WRKY_M1,no
Glyma.03G137100,WRKY_M1,no
Glyma.03G137700,WRKY_M1,no
Glyma.03G138000,WRKY_M1,no
Glyma.03G138200,WRKY_M1,no
Glyma.03G140700,WRKY_M1,no
Glyma.03G141600,WRKY_M1,no
Glyma.03G142100,WRKY_M1,no
Glyma.03G142400,WRKY_M1,no
Glyma.03G142500,WRKY_M1,no
Glyma.03G142800,WRKY_M1,no
Glyma.03G143000,WRKY_M1,no
Glyma.03G143100,WRKY_M1,no
Glyma.03G143700,WRKY_M1,no
Glyma.03G146100,WRKY_M1,no
Glyma.03G147700,WRKY_M1,no
Glyma.03G147900,WRKY_M1,no
Glyma.03G148500,WRKY_M1,no
Glyma.03G149400,WRKY_M1,no
Glyma.03G150600,WRKY_M1,no
Glyma.03G151200,WRKY_M1,no
Glyma.03G152400,WRKY_M1,no
Glyma.03G154700,WRKY_M1,no
Glyma.03G156100,WRKY_M1,no
Glyma.03G156700,WRKY_M1,no
Glyma.03G157700,WRKY_M1,no
Glyma.03G157800,WRKY_M1,no
Glyma.03G158700,WRKY_M1,no
Glyma.03G159100,WRKY_M1,no
Glyma.03G160100,WRKY_M1,no
Glyma.03G160200,WRKY_M1,no
Glyma.03G160400,WRKY_M1,no
Glyma.03G160600,WRKY_M1,no
Glyma.03G161600,WRKY_M1,no
Glyma.03G162600,WRKY_M1,no
Glyma.03G162800,WRKY_M1,no
Glyma.03G163100,WRKY_M1,no
Glyma.03G164300,WRKY_M1,no
Glyma.03G165800,WRKY_M1,no
Glyma.03G166300,WRKY_M1,no
Glyma.03G166400,WRKY_M1,no
Glyma.03G167200,WRKY_M1,no
Glyma.03G168000,WRKY_M1,no
Glyma.03G168700,WRKY_M1,no
Glyma.03G168900,WRKY_M1,no
Glyma.03G169500,WRKY_M1,no
Glyma.03G170300,WRKY_M1,no
Glyma.03G171500,WRKY_M1,no
Glyma.03G171600,WRKY_M1,no
Glyma.03G172300,WRKY_M1,no
Glyma.03G173100,WRKY_M1,no
Glyma.03G173200,WRKY_M1,no
Glyma.03G173300,WRKY_M1,no
Glyma.03G175100,WRKY_M1,no
Glyma.03G176300,WRKY_M1,no
Glyma.03G176800,WRKY_M1,no
Glyma.03G177600,WRKY_M1,no
Glyma.03G178100,WRKY_M1,no
Glyma.03G180100,WRKY_M1,no
Glyma.03G181700,WRKY_M1,no
Glyma.03G181800,WRKY_M1,no
Glyma.03G182500,WRKY_M1,no
Glyma.03G182800,WRKY_M1,no
Glyma.03G183300,WRKY_M1,no
Glyma.03G183400,WRKY_M1,no
Glyma.03G184500,WRKY_M1,no
Glyma.03G185900,WRKY_M1,no
Glyma.03G186200,WRKY_M1,no
Glyma.03G186300,WRKY_M1,no
Glyma.03G186500,WRKY_M1,no
Glyma.03G187500,WRKY_M1,no
Glyma.03G187700,WRKY_M1,no
Glyma.03G188000,WRKY_M1,no
Glyma.03G188400,WRKY_M1,no
Glyma.03G189600,WRKY_M1,no
Glyma.03G189800,WRKY_M1,no
Glyma.03G191300,WRKY_M1,no
Glyma.03G191500,WRKY_M1,no
Glyma.03G192900,WRKY_M1,no
Glyma.03G193200,WRKY_M1,no
Glyma.03G193600,WRKY_M1,no
Glyma.03G194000,WRKY_M1,no
Glyma.03G194800,WRKY_M1,no
Glyma.03G195300,WRKY_M1,no
Glyma.03G195700,WRKY_M1,no
Glyma.03G196500,WRKY_M1,no
Glyma.03G196900,WRKY_M1,no
Glyma.03G197000,WRKY_M1,no
Glyma.03G198500,WRKY_M1,no
Glyma.03G199500,WRKY_M1,no
Glyma.03G201000,WRKY_M1,no
Glyma.03G201100,WRKY_M1,no
Glyma.03G201500,WRKY_M1,no
Glyma.03G201600,WRKY_M1,no
Glyma.03G201700,WRKY_M1,no
Glyma.03G202000,WRKY_M1,no
Glyma.03G202400,WRKY_M1,no
Glyma.03G202600,WRKY_M1,no
Glyma.03G203500,WRKY_M1,no
Glyma.03G205000,WRKY_M1,no
Glyma.03G206400,WRKY_M1,no
Glyma.03G207100,WRKY_M1,no
Glyma.03G207400,WRKY_M1,no
Glyma.03G210500,WRKY_M1,no
Glyma.03G213600,WRKY_M1,no
Glyma.03G214300,WRKY_M1,no
Glyma.03G215300,WRKY_M1,no
Glyma.03G215500,WRKY_M1,no
Glyma.03G215800,WRKY_M1,no
Glyma.03G216000,WRKY_M1,no
Glyma.03G216400,WRKY_M1,no
Glyma.03G216700,WRKY_M1,no
Glyma.03G217100,WRKY_M1,no
Glyma.03G218600,WRKY_M1,no
Glyma.03G219400,WRKY_M1,no
Glyma.03G220800,WRKY_M1,no
Glyma.03G221700,WRKY_M1,no
Glyma.03G222300,WRKY_M1,no
Glyma.03G222400,WRKY_M1,no
Glyma.03G224400,WRKY_M1,no
Glyma.03G224700,WRKY_M1,no
Glyma.03G225300,WRKY_M1,no
Glyma.03G225400,WRKY_M1,no
Glyma.03G226600,WRKY_M1,no
Glyma.03G227400,WRKY_M1,no
Glyma.03G228900,WRKY_M1,no
Glyma.03G230000,WRKY_M1,no
Glyma.03G230300,WRKY_M1,no
Glyma.03G231600,WRKY_M1,no
Glyma.03G231700,WRKY_M1,no
Glyma.03G232200,WRKY_M1,no
Glyma.03G232400,WRKY_M1,no
Glyma.03G232600,WRKY_M1,no
Glyma.03G232700,WRKY_M1,no
Glyma.03G234800,WRKY_M1,no
Glyma.03G234900,WRKY_M1,no
Glyma.03G236300,WRKY_M1,no
Glyma.03G239900,WRKY_M1,no
Glyma.03G241500,WRKY_M1,yes
Glyma.03G244300,WRKY_M1,no
Glyma.03G244400,WRKY_M1,no
Glyma.03G246700,WRKY_M1,no
Glyma.03G247200,WRKY_M1,no
Glyma.03G247500,WRKY_M1,no
Glyma.03G248400,WRKY_M1,no
Glyma.03G248600,WRKY_M1,no
Glyma.03G248900,WRKY_M1,yes
Glyma.03G250600,WRKY_M1,no
Glyma.03G253200,WRKY_M1,no
Glyma.03G253600,WRKY_M1,no
Glyma.03G255000,WRKY_M1,no
Glyma.03G256200,WRKY_M1,yes
Glyma.03G256500,WRKY_M1,no
Glyma.03G256700,WRKY_M1,no
Glyma.03G258900,WRKY_M1,no
Glyma.03G259200,WRKY_M1,no
Glyma.03G259300,WRKY_M1,no
Glyma.03G259400,WRKY_M1,no
Glyma.03G260100,WRKY_M1,no
Glyma.03G261500,WRKY_M1,no
Glyma.03G261600,WRKY_M1,no
Glyma.03G262300,WRKY_M1,no
Glyma.03G262600,WRKY_M1,no
Glyma.03G262750,WRKY_M1,no
Glyma.03G263000,WRKY_M1,no
Glyma.03G263400,WRKY_M1,no
Glyma.03G264300,WRKY_M1,no
Glyma.03G264400,WRKY_M1,no
Glyma.04G001500,WRKY_M1,no
Glyma.04G001800,WRKY_M1,no
Glyma.04G001900,WRKY_M1,no
Glyma.04G002200,WRKY_M1,no
Glyma.04G002300,WRKY_M1,no
Glyma.04G002400,WRKY_M1,no
Glyma.04G003100,WRKY_M1,no
Glyma.04G003200,WRKY_M1,no
Glyma.04G003700,WRKY_M1,no
Glyma.04G004250,WRKY_M1,no
Glyma.04G005600,WRKY_M1,no
Glyma.04G005900,WRKY_M1,no
Glyma.04G006200,WRKY_M1,no
Glyma.04G007700,WRKY_M1,no
Glyma.04G008300,WRKY_M1,no
Glyma.04G008567,WRKY_M1,no
Glyma.04G008633,WRKY_M1,no
Glyma.04G008900,WRKY_M1,no
Glyma.04G009400,WRKY_M1,no
Glyma.04G010300,WRKY_M1,no
Glyma.04G011900,WRKY_M1,no
Glyma.04G012400,WRKY_M1,no
Glyma.04G012800,WRKY_M1,no
Glyma.04G014200,WRKY_M1,no
Glyma.04G014500,WRKY_M1,no
Glyma.04G015400,WRKY_M1,no
Glyma.04G015600,WRKY_M1,no
Glyma.04G015900,WRKY_M1,no
Glyma.04G017200,WRKY_M1,no
Glyma.04G017700,WRKY_M1,no
Glyma.04G018900,WRKY_M1,no
Glyma.04G019100,WRKY_M1,no
Glyma.04G019700,WRKY_M1,no
Glyma.04G020300,WRKY_M1,no
Glyma.04G020700,WRKY_M1,no
Glyma.04G021300,WRKY_M1,no
Glyma.04G023600,WRKY_M1,no
Glyma.04G023700,WRKY_M1,no
Glyma.04G023800,WRKY_M1,no
Glyma.04G023900,WRKY_M1,no
Glyma.04G025400,WRKY_M1,no
Glyma.04G026500,WRKY_M1,no
Glyma.04G030400,WRKY_M1,no
Glyma.04G030900,WRKY_M1,no
Glyma.04G032800,WRKY_M1,no
Glyma.04G033700,WRKY_M1,no
Glyma.04G034000,WRKY_M1,no
Glyma.04G035900,WRKY_M1,no
Glyma.04G035950,WRKY_M1,no
Glyma.04G036000,WRKY_M1,no
Glyma.04G036300,WRKY_M1,yes
Glyma.04G036700,WRKY_M1,no
Glyma.04G037500,WRKY_M1,no
Glyma.04G038200,WRKY_M1,no
Glyma.04G039300,WRKY_M1,no
Glyma.04G039400,WRKY_M1,no
Glyma.04G039500,WRKY_M1,no
Glyma.04G040000,WRKY_M1,no
Glyma.04G040400,WRKY_M1,no
Glyma.04G042400,WRKY_M1,no
Glyma.04G042900,WRKY_M1,no
Glyma.04G044900,WRKY_M1,no
Glyma.04G045000,WRKY_M1,no
Glyma.04G045500,WRKY_M1,no
Glyma.04G046100,WRKY_M1,no
Glyma.04G046800,WRKY_M1,no
Glyma.04G050000,WRKY_M1,no
Glyma.04G050400,WRKY_M1,no
Glyma.04G050700,WRKY_M1,no
Glyma.04G051600,WRKY_M1,no
Glyma.04G052600,WRKY_M1,no
Glyma.04G054100,WRKY_M1,no
Glyma.04G054400,WRKY_M1,no
Glyma.04G055200,WRKY_M1,no
Glyma.04G055300,WRKY_M1,no
Glyma.04G055900,WRKY_M1,no
Glyma.04G058100,WRKY_M1,no
Glyma.04G059800,WRKY_M1,no
Glyma.04G060000,WRKY_M1,no
Glyma.04G063200,WRKY_M1,no
Glyma.04G063700,WRKY_M1,no
Glyma.04G064100,WRKY_M1,no
Glyma.04G064900,WRKY_M1,no
Glyma.04G065000,WRKY_M1,no
Glyma.04G065800,WRKY_M1,no
Glyma.04G066000,WRKY_M1,no
Glyma.04G066900,WRKY_M1,no
Glyma.04G067700,WRKY_M1,no
Glyma.04G068800,WRKY_M1,no
Glyma.04G069200,WRKY_M1,no
Glyma.04G072300,WRKY_M1,no
Glyma.04G074200,WRKY_M1,no
Glyma.04G075100,WRKY_M1,no
Glyma.04G075800,WRKY_M1,no
Glyma.04G076000,WRKY_M1,no
Glyma.04G076200,WRKY_M1,yes
Glyma.04G076500,WRKY_M1,no
Glyma.04G079300,WRKY_M1,no
Glyma.04G080300,WRKY_M1,no
Glyma.04G080500,WRKY_M1,no
Glyma.04G086300,WRKY_M1,no
Glyma.04G088000,WRKY_M1,no
Glyma.04G088200,WRKY_M1,no
Glyma.04G089600,WRKY_M1,no
Glyma.04G089900,WRKY_M1,no
Glyma.04G090300,WRKY_M1,no
Glyma.04G091300,WRKY_M1,no
Glyma.04G091600,WRKY_M1,no
Glyma.04G092100,WRKY_M1,no
Glyma.04G092400,WRKY_M1,no
Glyma.04G092600,WRKY_M1,no
Glyma.04G094232,WRKY_M1,no
Glyma.04G095300,WRKY_M1,no
Glyma.04G095900,WRKY_M1,no
Glyma.04G099000,WRKY_M1,no
Glyma.04G099100,WRKY_M1,no
Glyma.04G099200,WRKY_M1,no
Glyma.04G100300,WRKY_M1,no
Glyma.04G100400,WRKY_M1,no
Glyma.04G100600,WRKY_M1,no
Glyma.04G103000,WRKY_M1,no
Glyma.04G103100,WRKY_M1,no
Glyma.04G103400,WRKY_M1,no
Glyma.04G104600,WRKY_M1,no
Glyma.04G104900,WRKY_M1,no
Glyma.04G110400,WRKY_M1,no
Glyma.04G112800,WRKY_M1,no
Glyma.04G113400,WRKY_M1,no
Glyma.04G113500,WRKY_M1,no
Glyma.04G114100,WRKY_M1,no
Glyma.04G115700,WRKY_M1,no
Glyma.04G117800,WRKY_M1,no
Glyma.04G118700,WRKY_M1,no
Glyma.04G119700,WRKY_M1,no
Glyma.04G121100,WRKY_M1,no
Glyma.04G121700,WRKY_M1,no
Glyma.04G123700,WRKY_M1,no
Glyma.04G124500,WRKY_M1,no
Glyma.04G127100,WRKY_M1,no
Glyma.04G129200,WRKY_M1,no
Glyma.04G131100,WRKY_M1,no
Glyma.04G131700,WRKY_M1,no
Glyma.04G132400,WRKY_M1,no
Glyma.04G133100,WRKY_M1,no
Glyma.04G133400,WRKY_M1,no
Glyma.04G134200,WRKY_M1,no
Glyma.04G134700,WRKY_M1,no
Glyma.04G135400,WRKY_M1,no
Glyma.04G137000,WRKY_M1,no
Glyma.04G137200,WRKY_M1,no
Glyma.04G138900,WRKY_M1,no
Glyma.04G140400,WRKY_M1,no
Glyma.04G141400,WRKY_M1,no
Glyma.04G145400,WRKY_M1,no
Glyma.04G145700,WRKY_M1,no
Glyma.04G149300,WRKY_M1,no
Glyma.04G151200,WRKY_M1,no
Glyma.04G154500,WRKY_M1,no
Glyma.04G156200,WRKY_M1,no
Glyma.04G157000,WRKY_M1,no
Glyma.04G158100,WRKY_M1,yes
Glyma.04G158800,WRKY_M1,no
Glyma.04G165200,WRKY_M1,no
Glyma.04G165400,WRKY_M1,no
Glyma.04G167900,WRKY_M1,no
Glyma.04G169600,WRKY_M1,no
Glyma.04G169900,WRKY_M1,no
Glyma.04G171300,WRKY_M1,no
Glyma.04G171700,WRKY_M1,no
Glyma.04G173100,WRKY_M1,no
Glyma.04G173500,WRKY_M1,no
Glyma.04G175300,WRKY_M1,no
Glyma.04G176400,WRKY_M1,no
Glyma.04G176900,WRKY_M1,no
Glyma.04G177600,WRKY_M1,no
Glyma.04G177700,WRKY_M1,no
Glyma.04G178500,WRKY_M1,no
Glyma.04G181500,WRKY_M1,no
Glyma.04G181900,WRKY_M1,no
Glyma.04G182600,WRKY_M1,no
Glyma.04G183400,WRKY_M1,no
Glyma.04G185800,WRKY_M1,no
Glyma.04G188700,WRKY_M1,no
Glyma.04G190300,WRKY_M1,no
Glyma.04G190400,WRKY_M1,no
Glyma.04G191700,WRKY_M1,no
Glyma.04G191900,WRKY_M1,no
Glyma.04G192200,WRKY_M1,no
Glyma.04G197300,WRKY_M1,no
Glyma.04G198100,WRKY_M1,no
Glyma.04G200700,WRKY_M1,no
Glyma.04G200900,WRKY_M1,no
Glyma.04G201900,WRKY_M1,no
Glyma.04G202500,WRKY_M1,no
Glyma.04G207200,WRKY_M1,no
Glyma.04G208300,WRKY_M1,no
Glyma.04G209200,WRKY_M1,no
Glyma.04G209600,WRKY_M1,no
Glyma.04G209700,WRKY_M1,no
Glyma.04G209800,WRKY_M1,no
Glyma.04G212000,WRKY_M1,no
Glyma.04G212300,WRKY_M1,no
Glyma.04G215400,WRKY_M1,no
Glyma.04G215800,WRKY_M1,no
Glyma.04G217400,WRKY_M1,no
Glyma.04G217600,WRKY_M1,no
Glyma.04G218900,WRKY_M1,no
Glyma.04G219200,WRKY_M1,no
Glyma.04G220000,WRKY_M1,no
Glyma.04G220600,WRKY_M1,no
Glyma.04G220800,WRKY_M1,no
Glyma.04G222100,WRKY_M1,no
Glyma.04G222300,WRKY_M1,no
Glyma.04G222400,WRKY_M1,no
Glyma.04G223100,WRKY_M1,no
Glyma.04G223800,WRKY_M1,no
Glyma.04G225600,WRKY_M1,no
Glyma.04G228300,WRKY_M1,no
Glyma.04G229900,WRKY_M1,no
Glyma.04G230000,WRKY_M1,no
Glyma.04G230400,WRKY_M1,no
Glyma.04G232200,WRKY_M1,no
Glyma.04G232400,WRKY_M1,no
Glyma.04G236300,WRKY_M1,no
Glyma.04G236400,WRKY_M1,no
Glyma.04G237500,WRKY_M1,no
Glyma.04G240100,WRKY_M1,no
Glyma.04G240800,WRKY_M1,no
Glyma.04G241000,WRKY_M1,no
Glyma.04G242300,WRKY_M1,no
Glyma.04G242400,WRKY_M1,no
Glyma.04G242700,WRKY_M1,no
Glyma.04G243800,WRKY_M1,no
Glyma.04G245000,WRKY_M1,no
Glyma.04G245900,WRKY_M1,no
Glyma.04G247600,WRKY_M1,no
Glyma.04G248100,WRKY_M1,no
Glyma.04G248700,WRKY_M1,no
Glyma.04G249000,WRKY_M1,no
Glyma.04G249700,WRKY_M1,no
Glyma.04G249900,WRKY_M1,no
Glyma.04G252000,WRKY_M1,no
Glyma.04G253300,WRKY_M1,no
Glyma.04G253900,WRKY_M1,no
Glyma.04G254800,WRKY_M1,no
Glyma.04G255100,WRKY_M1,no
Glyma.05G000700,WRKY_M1,no
Glyma.05G001100,WRKY_M1,no
Glyma.05G002200,WRKY_M1,no
Glyma.05G002600,WRKY_M1,no
Glyma.05G003200,WRKY_M1,no
Glyma.05G003900,WRKY_M1,no
Glyma.05G006300,WRKY_M1,no
Glyma.05G006600,WRKY_M1,no
Glyma.05G007100,WRKY_M1,no
Glyma.05G007200,WRKY_M1,no
Glyma.05G008400,WRKY_M1,no
Glyma.05G010450,WRKY_M1,no
Glyma.05G011900,WRKY_M1,no
Glyma.05G015400,WRKY_M1,no
Glyma.05G016000,WRKY_M1,no
Glyma.05G017500,WRKY_M1,no
Glyma.05G018100,WRKY_M1,no
Glyma.05G018300,WRKY_M1,no
Glyma.05G021300,WRKY_M1,no
Glyma.05G021500,WRKY_M1,no
Glyma.05G021700,WRKY_M1,no
Glyma.05G021900,WRKY_M1,no
Glyma.05G022100,WRKY_M1,no
Glyma.05G022500,WRKY_M1,no
Glyma.05G022600,WRKY_M1,no
Glyma.05G022900,WRKY_M1,no
Glyma.05G025300,WRKY_M1,no
Glyma.05G026200,WRKY_M1,no
Glyma.05G026900,WRKY_M1,no
Glyma.05G027700,WRKY_M1,no
Glyma.05G028600,WRKY_M1,no
Glyma.05G029200,WRKY_M1,no
Glyma.05G030100,WRKY_M1,no
Glyma.05G030600,WRKY_M1,no
Glyma.05G031500,WRKY_M1,no
Glyma.05G031900,WRKY_M1,no
Glyma.05G032600,WRKY_M1,no
Glyma.05G033600,WRKY_M1,no
Glyma.05G034600,WRKY_M1,no
Glyma.05G034700,WRKY_M1,no
Glyma.05G034800,WRKY_M1,no
Glyma.05G035700,WRKY_M1,no
Glyma.05G036900,WRKY_M1,no
Glyma.05G037400,WRKY_M1,no
Glyma.05G037500,WRKY_M1,no
Glyma.05G037700,WRKY_M1,no
Glyma.05G038000,WRKY_M1,no
Glyma.05G038800,WRKY_M1,no
Glyma.05G039800,WRKY_M1,no
Glyma.05G039900,WRKY_M1,no
Glyma.05G040400,WRKY_M1,no
Glyma.05G042600,WRKY_M1,no
Glyma.05G042800,WRKY_M1,no
Glyma.05G043200,WRKY_M1,no
Glyma.05G045300,WRKY_M1,no
Glyma.05G046000,WRKY_M1,no
Glyma.05G046400,WRKY_M1,no
Glyma.05G046900,WRKY_M1,no
Glyma.05G047900,WRKY_M1,no
Glyma.05G048000,WRKY_M1,no
Glyma.05G050100,WRKY_M1,no
Glyma.05G051300,WRKY_M1,no
Glyma.05G051700,WRKY_M1,no
Glyma.05G052500,WRKY_M1,no
Glyma.05G052800,WRKY_M1,no
Glyma.05G052900,WRKY_M1,no
Glyma.05G055100,WRKY_M1,no
Glyma.05G055200,WRKY_M1,no
Glyma.05G055500,WRKY_M1,no
Glyma.05G057800,WRKY_M1,yes
Glyma.05G058000,WRKY_M1,no
Glyma.05G058100,WRKY_M1,no
Glyma.05G058500,WRKY_M1,no
Glyma.05G058900,WRKY_M1,no
Glyma.05G059400,WRKY_M1,no
Glyma.05G060100,WRKY_M1,no
Glyma.05G060900,WRKY_M1,no
Glyma.05G062700,WRKY_M1,no
Glyma.05G063200,WRKY_M1,no
Glyma.05G063500,WRKY_M1,no
Glyma.05G063600,WRKY_M1,no
Glyma.05G065700,WRKY_M1,no
Glyma.05G066100,WRKY_M1,no
Glyma.05G066700,WRKY_M1,no
Glyma.05G067800,WRKY_M1,no
Glyma.05G068000,WRKY_M1,no
Glyma.05G072300,WRKY_M1,no
Glyma.05G075400,WRKY_M1,no
Glyma.05G076600,WRKY_M1,no
Glyma.05G079100,WRKY_M1,no
Glyma.05G079700,WRKY_M1,no
Glyma.05G080400,WRKY_M1,no
Glyma.05G082200,WRKY_M1,no
Glyma.05G083600,WRKY_M1,no
Glyma.05G085000,WRKY_M1,no
Glyma.05G085200,WRKY_M1,no
Glyma.05G085400,WRKY_M1,no
Glyma.05G093000,WRKY_M1,no
Glyma.05G096000,WRKY_M1,no
Glyma.05G096500,WRKY_M1,no
Glyma.05G096800,WRKY_M1,no
Glyma.05G097100,WRKY_M1,no
Glyma.05G097300,WRKY_M1,no
Glyma.05G098200,WRKY_M1,no
Glyma.05G099300,WRKY_M1,no
Glyma.05G100400,WRKY_M1,no
Glyma.05G101300,WRKY_M1,no
Glyma.05G103300,WRKY_M1,no
Glyma.05G103600,WRKY_M1,no
Glyma.05G103700,WRKY_M1,no
Glyma.05G104000,WRKY_M1,no
Glyma.05G105000,WRKY_M1,no
Glyma.05G105100,WRKY_M1,no
Glyma.05G106800,WRKY_M1,no
Glyma.05G107500,WRKY_M1,no
Glyma.05G108400,WRKY_M1,no
Glyma.05G110200,WRKY_M1,no
Glyma.05G112100,WRKY_M1,no
Glyma.05G113400,WRKY_M1,no
Glyma.05G116300,WRKY_M1,no
Glyma.05G116800,WRKY_M1,no
Glyma.05G118300,WRKY_M1,no
Glyma.05G118500,WRKY_M1,no
Glyma.05G119200,WRKY_M1,no
Glyma.05G120100,WRKY_M1,no
Glyma.05G124800,WRKY_M1,no
Glyma.05G124900,WRKY_M1,no
Glyma.05G125200,WRKY_M1,no
Glyma.05G125800,WRKY_M1,no
Glyma.05G126100,WRKY_M1,no
Glyma.05G126900,WRKY_M1,no
Glyma.05G127600,WRKY_M1,no
Glyma.05G128000,WRKY_M1,no
Glyma.05G128200,WRKY_M1,no
Glyma.05G128500,WRKY_M1,no
Glyma.05G129100,WRKY_M1,no
Glyma.05G129200,WRKY_M1,no
Glyma.05G130400,WRKY_M1,no
Glyma.05G130500,WRKY_M1,no
Glyma.05G130600,WRKY_M1,no
Glyma.05G131800,WRKY_M1,no
Glyma.05G132000,WRKY_M1,no
Glyma.05G132200,WRKY_M1,no
Glyma.05G133000,WRKY_M1,no
Glyma.05G133700,WRKY_M1,no
Glyma.05G134500,WRKY_M1,no
Glyma.05G135200,WRKY_M1,no
Glyma.05G136400,WRKY_M1,no
Glyma.05G139500,WRKY_M1,no
Glyma.05G139900,WRKY_M1,no
Glyma.05G140600,WRKY_M1,no
Glyma.05G141000,WRKY_M1,no
Glyma.05G143800,WRKY_M1,no
Glyma.05G145000,WRKY_M1,no
Glyma.05G145900,WRKY_M1,no
Glyma.05G146000,WRKY_M1,no
Glyma.05G146100,WRKY_M1,no
Glyma.05G147000,WRKY_M1,no
Glyma.05G147100,WRKY_M1,no
Glyma.05G147200,WRKY_M1,no
Glyma.05G147700,WRKY_M1,no
Glyma.05G149900,WRKY_M1,no
Glyma.05G151200,WRKY_M1,no
Glyma.05G151800,WRKY_M1,no
Glyma.05G152200,WRKY_M1,no
Glyma.05G152300,WRKY_M1,no
Glyma.05G154600,WRKY_M1,no
Glyma.05G154700,WRKY_M1,no
Glyma.05G155000,WRKY_M1,no
Glyma.05G155300,WRKY_M1,no
Glyma.05G155700,WRKY_M1,no
Glyma.05G156300,WRKY_M1,no
Glyma.05G156600,WRKY_M1,no
Glyma.05G157000,WRKY_M1,no
Glyma.05G157600,WRKY_M1,no
Glyma.05G158800,WRKY_M1,no
Glyma.05G159200,WRKY_M1,no
Glyma.05G160800,WRKY_M1,no
Glyma.05G161000,WRKY_M1,no
Glyma.05G161100,WRKY_M1,no
Glyma.05G161200,WRKY_M1,no
Glyma.05G161400,WRKY_M1,no
Glyma.05G161600,WRKY_M1,no
Glyma.05G162100,WRKY_M1,no
Glyma.05G162600,WRKY_M1,no
Glyma.05G166800,WRKY_M1,no
Glyma.05G166900,WRKY_M1,no
Glyma.05G167100,WRKY_M1,no
Glyma.05G167300,WRKY_M1,no
Glyma.05G167700,WRKY_M1,no
Glyma.05G168400,WRKY_M1,no
Glyma.05G168802,WRKY_M1,no
Glyma.05G168900,WRKY_M1,no
Glyma.05G169200,WRKY_M1,no
Glyma.05G169600,WRKY_M1,no
Glyma.05G172300,WRKY_M1,no
Glyma.05G173100,WRKY_M1,no
Glyma.05G173300,WRKY_M1,no
Glyma.05G174200,WRKY_M1,no
Glyma.05G175400,WRKY_M1,no
Glyma.05G175600,WRKY_M1,no
Glyma.05G175800,WRKY_M1,no
Glyma.05G175900,WRKY_M1,no
Glyma.05G176400,WRKY_M1,no
Glyma.05G177000,WRKY_M1,no
Glyma.05G177700,WRKY_M1,no
Glyma.05G178200,WRKY_M1,no
Glyma.05G179300,WRKY_M1,no
Glyma.05G180600,WRKY_M1,no
Glyma.05G181600,WRKY_M1,no
Glyma.05G182300,WRKY_M1,no
Glyma.05G183100,WRKY_M1,no
Glyma.05G183600,WRKY_M1,no
Glyma.05G183800,WRKY_M1,no
Glyma.05G184200,WRKY_M1,no
Glyma.05G185000,WRKY_M1,no
Glyma.05G189600,WRKY_M1,no
Glyma.05G191900,WRKY_M1,no
Glyma.05G192700,WRKY_M1,no
Glyma.05G193200,WRKY_M1,no
Glyma.05G193500,WRKY_M1,no
Glyma.05G194101,WRKY_M1,no
Glyma.05G194700,WRKY_M1,no
Glyma.05G195000,WRKY_M1,no
Glyma.05G195400,WRKY_M1,no
Glyma.05G195900,WRKY_M1,no
Glyma.05G196700,WRKY_M1,no
Glyma.05G196900,WRKY_M1,no
Glyma.05G197000,WRKY_M1,no
Glyma.05G197400,WRKY_M1,no
Glyma.05G197700,WRKY_M1,no
Glyma.05G200101,WRKY_M1,no
Glyma.05G200200,WRKY_M1,no
Glyma.05G201300,WRKY_M1,no
Glyma.05G202500,WRKY_M1,no
Glyma.05G202700,WRKY_M1,no
Glyma.05G203500,WRKY_M1,no
Glyma.05G204100,WRKY_M1,no
Glyma.05G204800,WRKY_M1,no
Glyma.05G206200,WRKY_M1,no
Glyma.05G207400,WRKY_M1,no
Glyma.05G207600,WRKY_M1,no
Glyma.05G208400,WRKY_M1,no
Glyma.05G208700,WRKY_M1,no
Glyma.05G209000,WRKY_M1,no
Glyma.05G209100,WRKY_M1,no
Glyma.05G209600,WRKY_M1,no
Glyma.05G210400,WRKY_M1,no
Glyma.05G211900,WRKY_M1,no
Glyma.05G213200,WRKY_M1,no
Glyma.05G213300,WRKY_M1,no
Glyma.05G214300,WRKY_M1,no
Glyma.05G214700,WRKY_M1,no
Glyma.05G215900,WRKY_M1,no
Glyma.05G216000,WRKY_M1,no
Glyma.05G216100,WRKY_M1,no
Glyma.05G216400,WRKY_M1,no
Glyma.05G219100,WRKY_M1,no
