geneId,FC,FC_Type,cluster
Glyma.18G287800,2.163308625,R25_FC,cluster5
Glyma.18G288400,1.19621014,R25_FC,cluster9
Glyma.18G289100,-1.000047935,R25_FC,cluster3
Glyma.18G290300,3.224338281,R25_FC,cluster8
Glyma.18G292600,-0.640053096,R25_FC,cluster3
Glyma.18G293600,2.883601049,R25_FC,cluster1
Glyma.18G294300,7.20708434,R25_FC,cluster2
Glyma.18G294400,2.525892364,R25_FC,cluster7
Glyma.18G294800,5.509932303,R25_FC,cluster2
Glyma.18G296300,-1.17849941,R25_FC,cluster3
Glyma.18G297100,1.048668647,R25_FC,cluster9
Glyma.18G298200,1.571030879,R25_FC,cluster9
Glyma.18G298500,-1.09230862,R25_FC,cluster3
Glyma.18G299100,0.82713851,R25_FC,cluster9
Glyma.18G299700,-0.46768743,R25_FC,cluster3
Glyma.18G300500,2.667763408,R25_FC,cluster4
Glyma.18G301600,0.804030856,R25_FC,cluster9
Glyma.18G301900,0.643048687,R25_FC,cluster9
Glyma.19G000400,-0.473251873,R25_FC,cluster3
Glyma.19G000900,-0.868867625,R25_FC,cluster3
Glyma.19G001600,2.863227385,R25_FC,cluster4
Glyma.19G002400,8.316840006,R25_FC,cluster2
Glyma.19G003000,0.908917584,R25_FC,cluster9
Glyma.19G003700,2.304988315,R25_FC,cluster4
Glyma.19G003800,-1.133284307,R25_FC,cluster3
Glyma.19G005000,0.695574242,R25_FC,cluster9
Glyma.19G005900,-1.496059794,R25_FC,cluster6
Glyma.19G006100,-0.83942458,R25_FC,cluster3
Glyma.19G006400,-0.50100828,R25_FC,cluster3
Glyma.19G007700,-3.387228675,R25_FC,cluster6
Glyma.19G007800,-1.08567857,R25_FC,cluster3
Glyma.19G008600,6.910556757,R25_FC,cluster2
Glyma.19G009000,3.657840776,R25_FC,cluster4
Glyma.19G009400,-1.218300597,R25_FC,cluster3
Glyma.19G009700,-1.039894224,R25_FC,cluster3
Glyma.19G010100,-0.587963128,R25_FC,cluster3
Glyma.19G011300,-1.391644788,R25_FC,cluster3
Glyma.19G011400,-2.422509848,R25_FC,cluster6
Glyma.19G011700,7.2021091,R25_FC,cluster5
Glyma.19G013200,2.760578081,R25_FC,cluster7
Glyma.19G013800,-1.00008952,R25_FC,cluster3
Glyma.19G015500,-1.60077526,R25_FC,cluster3
Glyma.19G016100,2.433924001,R25_FC,cluster4
Glyma.19G017200,1.762458291,R25_FC,cluster9
Glyma.19G018600,3.326223223,R25_FC,cluster4
Glyma.19G020500,1.648105544,R25_FC,cluster4
Glyma.19G021400,-1.773767525,R25_FC,cluster3
Glyma.19G022500,-1.761118585,R25_FC,cluster6
Glyma.19G022800,0.630188545,R25_FC,cluster9
Glyma.19G023000,1.166289011,R25_FC,cluster9
Glyma.19G023200,-1.446751113,R25_FC,cluster3
Glyma.19G025200,6.556611343,R25_FC,cluster2
Glyma.19G025900,-0.739747337,R25_FC,cluster3
Glyma.19G026600,-1.374294224,R25_FC,cluster3
Glyma.19G027100,1.146280188,R25_FC,cluster9
Glyma.19G027400,-1.527923722,R25_FC,cluster6
Glyma.19G028000,-1.233096805,R25_FC,cluster3
Glyma.19G028100,0.810643609,R25_FC,cluster9
Glyma.19G028400,-1.085493084,R25_FC,cluster3
Glyma.19G030500,5.937251952,R25_FC,cluster2
Glyma.19G032000,-0.671219831,R25_FC,cluster3
Glyma.19G032600,-1.543489379,R25_FC,cluster6
Glyma.19G032900,-1.13947801,R25_FC,cluster3
Glyma.19G033900,-2.613659039,R25_FC,cluster6
Glyma.19G035800,2.458529932,R25_FC,cluster4
Glyma.19G036100,-0.779540171,R25_FC,cluster3
Glyma.19G037700,-1.368970794,R25_FC,cluster3
Glyma.19G038400,0.801236451,R25_FC,cluster9
Glyma.19G039100,-0.853484679,R25_FC,cluster3
Glyma.19G041200,-0.654232326,R25_FC,cluster3
Glyma.19G041300,-0.660057793,R25_FC,cluster3
Glyma.19G041800,-1.814274898,R25_FC,cluster3
Glyma.19G045600,-1.024013803,R25_FC,cluster3
Glyma.19G045800,-0.762205564,R25_FC,cluster3
Glyma.19G046800,-2.05380734,R25_FC,cluster6
Glyma.19G049200,0.333500484,R25_FC,cluster9
Glyma.19G049800,1.041467844,R25_FC,cluster9
Glyma.19G050000,-3.09868819,R25_FC,cluster6
Glyma.19G051000,-3.93233128,R25_FC,cluster6
Glyma.19G051100,-2.667110437,R25_FC,cluster6
Glyma.19G053300,-1.321193817,R25_FC,cluster3
Glyma.19G054700,1.799283828,R25_FC,cluster4
Glyma.19G055900,-0.839886875,R25_FC,cluster3
Glyma.19G057200,-1.036789082,R25_FC,cluster3
Glyma.19G057500,2.671702766,R25_FC,cluster4
Glyma.19G060200,0.752274178,R25_FC,cluster9
Glyma.19G064800,0.73520337,R25_FC,cluster9
Glyma.19G065000,2.793524308,R25_FC,cluster5
Glyma.19G067700,-1.287511127,R25_FC,cluster3
Glyma.19G069400,1.536166125,R25_FC,cluster9
Glyma.19G071300,-0.691942793,R25_FC,cluster3
Glyma.19G072800,-0.649111104,R25_FC,cluster3
Glyma.19G076300,-0.408695111,R25_FC,cluster3
Glyma.19G077800,-0.689131775,R25_FC,cluster3
Glyma.19G079000,-0.697778927,R25_FC,cluster3
Glyma.19G081200,2.877687807,R25_FC,cluster4
Glyma.19G081500,4.308864805,R25_FC,cluster7
Glyma.19G082300,2.126095637,R25_FC,cluster4
Glyma.19G087600,0.560189537,R25_FC,cluster9
Glyma.19G088000,0.68218461,R25_FC,cluster9
Glyma.19G089200,-0.958656928,R25_FC,cluster3
Glyma.19G090000,-1.143592992,R25_FC,cluster3
Glyma.19G093100,-1.667754609,R25_FC,cluster3
Glyma.19G094100,5.965326184,R25_FC,cluster8
Glyma.19G096200,-0.964723234,R25_FC,cluster3
Glyma.19G097300,0.513450532,R25_FC,cluster9
Glyma.19G098500,3.062310408,R25_FC,cluster4
Glyma.19G099400,1.0836915,R25_FC,cluster9
Glyma.19G102700,-1.877231198,R25_FC,cluster6
Glyma.19G104201,3.65219545,R25_FC,cluster7
Glyma.19G105100,-1.997592693,R25_FC,cluster6
Glyma.19G106800,-1.234431405,R25_FC,cluster3
Glyma.19G107300,0.556979937,R25_FC,cluster9
Glyma.19G108300,-0.411657482,R25_FC,cluster3
Glyma.19G108400,1.347790587,R25_FC,cluster9
Glyma.19G109000,-0.415494862,R25_FC,cluster3
Glyma.19G110300,-1.164015509,R25_FC,cluster3
Glyma.19G111300,-1.6894923,R25_FC,cluster3
Glyma.19G113400,-0.859549514,R25_FC,cluster3
Glyma.19G113600,-0.843359151,R25_FC,cluster3
Glyma.19G114500,-0.701510312,R25_FC,cluster3
Glyma.19G114700,-0.806757736,R25_FC,cluster3
Glyma.19G115000,2.301464837,R25_FC,cluster4
Glyma.19G115300,3.901567688,R25_FC,cluster1
Glyma.19G115600,2.684736767,R25_FC,cluster4
Glyma.19G118000,1.605621715,R25_FC,cluster4
Glyma.19G118800,1.092869921,R25_FC,cluster9
Glyma.19G121200,0.660117772,R25_FC,cluster9
Glyma.19G121600,2.35914036,R25_FC,cluster4
Glyma.19G123800,-0.908311083,R25_FC,cluster3
Glyma.19G124600,-0.972345143,R25_FC,cluster3
Glyma.19G127400,-0.815449141,R25_FC,cluster3
Glyma.19G127700,-0.663156765,R25_FC,cluster3
Glyma.19G127800,0.904436827,R25_FC,cluster9
Glyma.19G128100,2.920881761,R25_FC,cluster4
Glyma.19G128800,1.201350529,R25_FC,cluster9
Glyma.19G130200,0.813235577,R25_FC,cluster9
Glyma.19G130800,-0.816649351,R25_FC,cluster3
Glyma.19G131800,-1.277119913,R25_FC,cluster3
Glyma.19G132800,1.080208778,R25_FC,cluster9
Glyma.19G133702,-1.293595652,R25_FC,cluster3
Glyma.19G136300,-1.138957852,R25_FC,cluster3
Glyma.19G137800,5.501902974,R25_FC,cluster2
Glyma.19G139300,-0.911091839,R25_FC,cluster3
Glyma.19G139800,0.552437639,R25_FC,cluster9
Glyma.19G141700,0.984481008,R25_FC,cluster9
Glyma.19G144400,1.055888653,R25_FC,cluster9
Glyma.19G144700,2.337259681,R25_FC,cluster4
Glyma.19G145200,5.067375404,R25_FC,cluster8
Glyma.19G145400,-0.63611406,R25_FC,cluster3
Glyma.19G146000,-0.886796266,R25_FC,cluster3
Glyma.19G147900,-0.694691866,R25_FC,cluster3
Glyma.19G150900,-1.80259508,R25_FC,cluster6
Glyma.19G151100,7.523809933,R25_FC,cluster2
Glyma.19G151200,5.07208691,R25_FC,cluster8
Glyma.19G151300,1.345302942,R25_FC,cluster9
Glyma.19G153200,1.063235394,R25_FC,cluster9
Glyma.19G153700,-0.934613477,R25_FC,cluster3
Glyma.19G154100,-0.68768317,R25_FC,cluster3
Glyma.19G154700,-0.715227438,R25_FC,cluster3
Glyma.19G154900,1.449298105,R25_FC,cluster9
Glyma.19G156700,-0.78831476,R25_FC,cluster3
Glyma.19G159900,2.840402612,R25_FC,cluster4
Glyma.19G160100,2.50289175,R25_FC,cluster4
Glyma.19G161100,-1.771699486,R25_FC,cluster3
Glyma.19G161400,-0.86859049,R25_FC,cluster3
Glyma.19G161600,-0.565983541,R25_FC,cluster3
Glyma.19G162100,3.138551197,R25_FC,cluster7
Glyma.19G164300,3.088092179,R25_FC,cluster7
Glyma.19G164600,4.038293137,R25_FC,cluster7
Glyma.19G165300,-1.054478619,R25_FC,cluster3
Glyma.19G165400,-0.809094534,R25_FC,cluster3
Glyma.19G166400,1.263763063,R25_FC,cluster9
Glyma.19G166800,1.670069154,R25_FC,cluster9
Glyma.19G167400,1.849857197,R25_FC,cluster9
Glyma.19G168300,-1.406587891,R25_FC,cluster3
Glyma.19G169400,6.057135613,R25_FC,cluster2
Glyma.19G170100,-0.676991749,R25_FC,cluster3
Glyma.19G173200,1.074395413,R25_FC,cluster9
Glyma.19G173600,-0.509878345,R25_FC,cluster3
Glyma.19G174000,6.729975327,R25_FC,cluster2
Glyma.19G174200,4.748580332,R25_FC,cluster5
Glyma.19G175200,1.721608504,R25_FC,cluster9
Glyma.19G175400,1.636832736,R25_FC,cluster4
Glyma.19G175800,-1.471585694,R25_FC,cluster3
Glyma.19G177200,0.51553136,R25_FC,cluster9
Glyma.19G177500,0.761894324,R25_FC,cluster9
Glyma.19G177600,-1.582211036,R25_FC,cluster6
Glyma.19G177700,-0.978442714,R25_FC,cluster3
Glyma.19G178100,0.946764633,R25_FC,cluster9
Glyma.19G178200,-1.296209408,R25_FC,cluster3
Glyma.19G180800,0.532331247,R25_FC,cluster9
Glyma.19G181300,-0.766260982,R25_FC,cluster3
Glyma.19G182300,1.246846785,R25_FC,cluster9
Glyma.19G183400,0.438085746,R25_FC,cluster9
Glyma.19G186300,-1.245420897,R25_FC,cluster3
Glyma.19G186600,1.522729417,R25_FC,cluster9
Glyma.19G187100,2.909030781,R25_FC,cluster4
Glyma.19G187400,2.071581844,R25_FC,cluster4
Glyma.19G187600,5.889848301,R25_FC,cluster2
Glyma.19G188100,6.822180222,R25_FC,cluster2
Glyma.19G190000,1.885877888,R25_FC,cluster4
Glyma.19G190200,-1.240907078,R25_FC,cluster3
Glyma.19G192000,4.947332127,R25_FC,cluster7
Glyma.19G192800,-1.042279961,R25_FC,cluster3
Glyma.19G193100,1.061475614,R25_FC,cluster9
Glyma.19G193300,-2.326132983,R25_FC,cluster6
Glyma.19G193500,-1.008597885,R25_FC,cluster3
Glyma.19G194000,-4.96557808,R25_FC,cluster6
Glyma.19G194900,-1.513737037,R25_FC,cluster6
Glyma.19G194992,-0.851953268,R25_FC,cluster3
Glyma.19G196551,-0.998290891,R25_FC,cluster3
Glyma.19G196600,3.713720711,R25_FC,cluster8
Glyma.19G196700,-0.901843333,R25_FC,cluster3
Glyma.19G196900,5.455511006,R25_FC,cluster8
Glyma.19G197100,3.462379672,R25_FC,cluster7
Glyma.19G197800,-1.858574752,R25_FC,cluster6
Glyma.19G198600,4.849919697,R25_FC,cluster8
Glyma.19G198900,2.058673135,R25_FC,cluster4
Glyma.19G199400,0.835338334,R25_FC,cluster9
Glyma.19G201000,1.108695172,R25_FC,cluster9
Glyma.19G203000,-1.559469514,R25_FC,cluster3
Glyma.19G203900,2.380814491,R25_FC,cluster7
Glyma.19G204600,-1.72851605,R25_FC,cluster3
Glyma.19G207900,-0.916281556,R25_FC,cluster3
Glyma.19G209600,-1.187154132,R25_FC,cluster3
Glyma.19G210402,-0.892540468,R25_FC,cluster3
Glyma.19G211000,-0.74196487,R25_FC,cluster3
Glyma.19G212300,3.977959953,R25_FC,cluster8
Glyma.19G212500,5.4187808,R25_FC,cluster8
Glyma.19G212800,1.288930795,R25_FC,cluster9
Glyma.19G213100,3.188807939,R25_FC,cluster1
Glyma.19G213300,0.80219342,R25_FC,cluster9
Glyma.19G215500,-1.010964564,R25_FC,cluster3
Glyma.19G216300,-0.793757407,R25_FC,cluster3
Glyma.19G217800,2.398912167,R25_FC,cluster4
Glyma.19G219600,-1.830070111,R25_FC,cluster6
Glyma.19G220000,0.793781837,R25_FC,cluster9
Glyma.19G220300,-0.303515471,R25_FC,cluster3
Glyma.19G220900,1.831848836,R25_FC,cluster4
Glyma.19G221400,0.524492257,R25_FC,cluster9
Glyma.19G221800,2.175122469,R25_FC,cluster4
Glyma.19G222300,-1.303339542,R25_FC,cluster3
Glyma.19G222500,-2.914541752,R25_FC,cluster6
Glyma.19G224500,-1.420803202,R25_FC,cluster3
Glyma.19G224802,-1.542848342,R25_FC,cluster3
Glyma.19G226700,-0.258310223,R25_FC,cluster3
Glyma.19G226800,3.616152423,R25_FC,cluster7
Glyma.19G227700,-1.735683987,R25_FC,cluster6
Glyma.19G228300,0.955722191,R25_FC,cluster9
Glyma.19G228700,1.898927139,R25_FC,cluster4
Glyma.19G229100,-1.342164349,R25_FC,cluster3
Glyma.19G230500,0.784962683,R25_FC,cluster9
Glyma.19G231300,-1.092380527,R25_FC,cluster3
Glyma.19G231800,4.450445292,R25_FC,cluster1
Glyma.19G232000,-0.564407884,R25_FC,cluster3
Glyma.19G232300,0.561375861,R25_FC,cluster9
Glyma.19G232400,-0.672418085,R25_FC,cluster3
Glyma.19G232500,0.740635752,R25_FC,cluster9
Glyma.19G233300,-0.6011051,R25_FC,cluster3
Glyma.19G233900,4.553467262,R25_FC,cluster8
Glyma.19G234600,-0.782225823,R25_FC,cluster3
Glyma.19G234800,1.41007092,R25_FC,cluster9
Glyma.19G235200,0.878641353,R25_FC,cluster9
Glyma.19G236800,1.67153345,R25_FC,cluster9
Glyma.19G237700,-0.366484112,R25_FC,cluster3
Glyma.19G239000,3.48003061,R25_FC,cluster7
Glyma.19G241200,-0.937394306,R25_FC,cluster3
Glyma.19G242300,1.29803263,R25_FC,cluster9
Glyma.19G244100,-1.561288297,R25_FC,cluster3
Glyma.19G244700,-1.532249259,R25_FC,cluster3
Glyma.19G245400,3.905694249,R25_FC,cluster1
Glyma.19G247200,2.123118314,R25_FC,cluster4
Glyma.19G249900,0.477156455,R25_FC,cluster9
Glyma.19G250400,-4.129725962,R25_FC,cluster6
Glyma.19G251000,-0.755045003,R25_FC,cluster3
Glyma.19G252500,-0.59507721,R25_FC,cluster3
Glyma.19G254700,-2.369681647,R25_FC,cluster6
Glyma.19G254800,3.152141258,R25_FC,cluster4
Glyma.19G255300,1.30313644,R25_FC,cluster9
Glyma.19G255500,4.056137084,R25_FC,cluster7
Glyma.19G257600,-0.765300948,R25_FC,cluster3
Glyma.19G257800,1.331755582,R25_FC,cluster9
Glyma.19G257900,-0.913159448,R25_FC,cluster3
Glyma.19G258000,-1.275268919,R25_FC,cluster3
Glyma.19G259000,2.520567951,R25_FC,cluster7
Glyma.19G260400,-1.347744066,R25_FC,cluster3
Glyma.19G260600,-1.01211049,R25_FC,cluster3
Glyma.19G263100,6.434961008,R25_FC,cluster2
Glyma.19G263300,3.758983025,R25_FC,cluster7
Glyma.20G003500,4.096494877,R25_FC,cluster8
Glyma.20G004900,6.043707531,R25_FC,cluster2
Glyma.20G005200,-0.557104083,R25_FC,cluster3
Glyma.20G005800,-0.99493181,R25_FC,cluster3
Glyma.20G007900,-1.266804778,R25_FC,cluster6
Glyma.20G008600,-1.391376321,R25_FC,cluster3
Glyma.20G012600,0.820461471,R25_FC,cluster9
Glyma.20G012900,1.213816634,R25_FC,cluster9
Glyma.20G013400,3.694150676,R25_FC,cluster7
Glyma.20G013600,-1.537853662,R25_FC,cluster3
Glyma.20G015900,-1.65341603,R25_FC,cluster6
Glyma.20G017900,-1.806854203,R25_FC,cluster6
Glyma.20G018300,0.709006789,R25_FC,cluster9
Glyma.20G020200,4.31311394,R25_FC,cluster5
Glyma.20G022200,-0.416528012,R25_FC,cluster3
Glyma.20G025700,-1.658923394,R25_FC,cluster3
Glyma.20G025800,2.493964863,R25_FC,cluster4
Glyma.20G027200,-1.455947297,R25_FC,cluster6
Glyma.20G030600,1.660137699,R25_FC,cluster4
Glyma.20G030700,4.970948087,R25_FC,cluster8
Glyma.20G032400,3.154918604,R25_FC,cluster1
Glyma.20G032500,2.966456267,R25_FC,cluster1
Glyma.20G032800,1.014360011,R25_FC,cluster9
Glyma.20G036400,0.79720105,R25_FC,cluster9
Glyma.20G037100,2.924843474,R25_FC,cluster4
Glyma.20G040600,-0.822594374,R25_FC,cluster3
Glyma.20G041000,-0.994124944,R25_FC,cluster3
Glyma.20G042900,-2.57105939,R25_FC,cluster6
Glyma.20G044800,-0.592040806,R25_FC,cluster3
Glyma.20G045500,-0.594476738,R25_FC,cluster3
Glyma.20G046800,3.505581374,R25_FC,cluster1
Glyma.20G048800,1.014338853,R25_FC,cluster9
Glyma.20G048900,-0.364639471,R25_FC,cluster3
Glyma.20G050500,2.574857105,R25_FC,cluster8
Glyma.20G051700,2.932460082,R25_FC,cluster1
Glyma.20G051900,-0.967428026,R25_FC,cluster3
Glyma.20G052900,-1.109001279,R25_FC,cluster3
Glyma.20G054500,1.654594298,R25_FC,cluster4
Glyma.20G055800,1.326345377,R25_FC,cluster9
Glyma.20G057500,-1.039650679,R25_FC,cluster3
Glyma.20G058000,-1.416136516,R25_FC,cluster3
Glyma.20G058100,-1.023969991,R25_FC,cluster3
Glyma.20G058500,0.388519742,R25_FC,cluster9
Glyma.20G060300,2.208590136,R25_FC,cluster4
Glyma.20G061100,5.981454436,R25_FC,cluster2
Glyma.20G062000,4.725791802,R25_FC,cluster8
Glyma.20G062400,1.295761633,R25_FC,cluster9
Glyma.20G062700,1.624517342,R25_FC,cluster9
Glyma.20G063100,3.620167702,R25_FC,cluster7
Glyma.20G064500,3.487058934,R25_FC,cluster8
Glyma.20G066100,1.467453656,R25_FC,cluster9
Glyma.20G067300,-1.807591298,R25_FC,cluster6
Glyma.20G067400,-2.596661865,R25_FC,cluster6
Glyma.20G068000,4.548312234,R25_FC,cluster1
Glyma.20G068300,2.326989618,R25_FC,cluster7
Glyma.20G070100,4.129964257,R25_FC,cluster5
Glyma.20G075951,0.763321566,R25_FC,cluster9
Glyma.20G076300,-0.986250427,R25_FC,cluster3
Glyma.20G076600,2.479288974,R25_FC,cluster5
Glyma.20G077300,-1.112466727,R25_FC,cluster3
Glyma.20G079300,0.704140668,R25_FC,cluster9
Glyma.20G079400,-0.172062636,R25_FC,cluster3
Glyma.20G080400,2.523154242,R25_FC,cluster7
Glyma.20G082450,3.020184702,R25_FC,cluster4
Glyma.20G085500,1.527837159,R25_FC,cluster9
Glyma.20G085900,-1.390015566,R25_FC,cluster3
Glyma.20G087000,0.900485447,R25_FC,cluster9
Glyma.20G090400,-1.019408987,R25_FC,cluster3
Glyma.20G091100,-0.599228265,R25_FC,cluster3
Glyma.20G091200,-1.203350242,R25_FC,cluster3
Glyma.20G091300,-0.859396138,R25_FC,cluster3
Glyma.20G092200,1.107590842,R25_FC,cluster9
Glyma.20G097700,1.824234153,R25_FC,cluster9
Glyma.20G098500,-2.49568022,R25_FC,cluster6
Glyma.20G099100,3.591887909,R25_FC,cluster7
Glyma.20G101100,1.880077624,R25_FC,cluster4
Glyma.20G101700,0.551818894,R25_FC,cluster9
Glyma.20G103100,0.576462658,R25_FC,cluster9
Glyma.20G104000,-1.201437347,R25_FC,cluster3
Glyma.20G105500,2.919549941,R25_FC,cluster4
Glyma.20G105900,-1.194656146,R25_FC,cluster3
Glyma.20G107600,1.620647898,R25_FC,cluster9
Glyma.20G107800,-0.996241186,R25_FC,cluster3
Glyma.20G108600,4.789466019,R25_FC,cluster7
Glyma.20G110000,-1.307302564,R25_FC,cluster3
Glyma.20G110400,-0.62340284,R25_FC,cluster3
Glyma.20G110800,1.781675775,R25_FC,cluster4
Glyma.20G111600,-0.880486384,R25_FC,cluster3
Glyma.20G112900,3.054504885,R25_FC,cluster7
Glyma.20G114200,9.314138322,R25_FC,cluster2
Glyma.20G115300,1.223723987,R25_FC,cluster9
Glyma.20G116400,1.281727587,R25_FC,cluster9
Glyma.20G118100,5.247075145,R25_FC,cluster8
Glyma.20G119300,3.39335905,R25_FC,cluster8
Glyma.20G120200,2.164175462,R25_FC,cluster4
Glyma.20G120300,-1.164565694,R25_FC,cluster3
Glyma.20G121100,1.251094137,R25_FC,cluster9
Glyma.20G121300,1.015586454,R25_FC,cluster9
Glyma.20G122500,0.615315188,R25_FC,cluster9
Glyma.20G124000,0.536112367,R25_FC,cluster9
Glyma.20G124200,4.380415318,R25_FC,cluster8
Glyma.20G126800,-1.183591908,R25_FC,cluster3
Glyma.20G129200,1.248548833,R25_FC,cluster9
Glyma.20G129600,-1.365096643,R25_FC,cluster3
Glyma.20G129900,2.775906198,R25_FC,cluster4
Glyma.20G130000,4.546105762,R25_FC,cluster8
Glyma.20G131700,3.510963156,R25_FC,cluster4
Glyma.20G132400,0.978038552,R25_FC,cluster9
Glyma.20G133200,3.129000509,R25_FC,cluster1
Glyma.20G134000,3.570207904,R25_FC,cluster7
Glyma.20G135200,1.395585425,R25_FC,cluster9
Glyma.20G137700,2.20795773,R25_FC,cluster4
Glyma.20G137802,4.018881106,R25_FC,cluster5
Glyma.20G137900,5.563417346,R25_FC,cluster7
Glyma.20G138100,4.988209084,R25_FC,cluster8
Glyma.20G139300,1.401775735,R25_FC,cluster9
Glyma.20G139400,4.49132449,R25_FC,cluster8
Glyma.20G139500,4.213396688,R25_FC,cluster8
Glyma.20G139600,4.541588111,R25_FC,cluster7
Glyma.20G139700,1.636911646,R25_FC,cluster9
Glyma.20G139900,1.241156803,R25_FC,cluster9
Glyma.20G140000,1.78525063,R25_FC,cluster4
Glyma.20G140100,2.956006528,R25_FC,cluster7
Glyma.20G140500,0.609031117,R25_FC,cluster9
Glyma.20G142000,-2.573528946,R25_FC,cluster6
Glyma.20G144700,-1.004206146,R25_FC,cluster3
Glyma.20G145200,1.492308274,R25_FC,cluster9
Glyma.20G145300,-1.630076912,R25_FC,cluster3
Glyma.20G149100,0.812186636,R25_FC,cluster9
Glyma.20G149500,3.101024478,R25_FC,cluster7
Glyma.20G150100,-1.465303261,R25_FC,cluster3
Glyma.20G150200,0.672662579,R25_FC,cluster9
Glyma.20G150600,-2.95257455,R25_FC,cluster6
Glyma.20G151800,-2.0526238,R25_FC,cluster3
Glyma.20G153400,-2.446205704,R25_FC,cluster6
Glyma.20G154900,3.323796223,R25_FC,cluster7
Glyma.20G157300,0.894720028,R25_FC,cluster9
Glyma.20G158300,-0.660502411,R25_FC,cluster3
Glyma.20G161200,-0.893166674,R25_FC,cluster3
Glyma.20G162800,-1.896247996,R25_FC,cluster6
Glyma.20G163400,-1.042227855,R25_FC,cluster3
Glyma.20G163900,1.452686047,R25_FC,cluster9
Glyma.20G164600,3.816749397,R25_FC,cluster7
Glyma.20G164900,-1.750637833,R25_FC,cluster6
Glyma.20G165000,2.370066506,R25_FC,cluster4
Glyma.20G165400,0.656078609,R25_FC,cluster9
Glyma.20G166800,-0.922065544,R25_FC,cluster3
Glyma.20G167500,-1.805336841,R25_FC,cluster6
Glyma.20G169000,1.399313922,R25_FC,cluster9
Glyma.20G169200,5.037894036,R25_FC,cluster1
Glyma.20G170000,-0.553674097,R25_FC,cluster3
Glyma.20G170500,1.93152438,R25_FC,cluster4
Glyma.20G171800,-0.809485176,R25_FC,cluster3
Glyma.20G171900,6.357607812,R25_FC,cluster2
Glyma.20G173100,0.599210355,R25_FC,cluster9
Glyma.20G175300,-0.674272237,R25_FC,cluster3
Glyma.20G176500,1.401266624,R25_FC,cluster9
Glyma.20G177000,2.951240715,R25_FC,cluster4
Glyma.20G177200,0.591636645,R25_FC,cluster9
Glyma.20G178300,0.958465019,R25_FC,cluster9
Glyma.20G179100,-0.455988274,R25_FC,cluster3
Glyma.20G179400,-1.441715432,R25_FC,cluster3
Glyma.20G179600,0.747246294,R25_FC,cluster9
Glyma.20G179700,-1.117075965,R25_FC,cluster3
Glyma.20G180551,0.733508786,R25_FC,cluster9
Glyma.20G181500,0.702922876,R25_FC,cluster9
Glyma.20G183866,5.574835814,R25_FC,cluster8
Glyma.20G184900,-0.718286744,R25_FC,cluster3
Glyma.20G185300,0.70611204,R25_FC,cluster9
Glyma.20G185900,-1.318538783,R25_FC,cluster3
Glyma.20G186100,2.7935892,R25_FC,cluster7
Glyma.20G186200,2.19054802,R25_FC,cluster4
Glyma.20G186800,0.551273739,R25_FC,cluster9
Glyma.20G187200,-1.025357936,R25_FC,cluster3
Glyma.20G188000,-1.469327775,R25_FC,cluster3
Glyma.20G188800,2.257548013,R25_FC,cluster4
Glyma.20G189600,-1.839952824,R25_FC,cluster3
Glyma.20G189900,0.910615163,R25_FC,cluster9
Glyma.20G190300,1.675340616,R25_FC,cluster9
Glyma.20G193400,3.411758095,R25_FC,cluster7
Glyma.20G193700,1.378485874,R25_FC,cluster9
Glyma.20G193900,-1.493268837,R25_FC,cluster3
Glyma.20G195800,3.870167115,R25_FC,cluster5
Glyma.20G195900,1.79593619,R25_FC,cluster4
Glyma.20G196900,-3.836729152,R25_FC,cluster6
Glyma.20G197100,0.797886784,R25_FC,cluster9
Glyma.20G199600,4.087894958,R25_FC,cluster1
Glyma.20G199900,-1.299194185,R25_FC,cluster3
Glyma.20G200700,1.59469158,R25_FC,cluster9
Glyma.20G200800,-1.007498547,R25_FC,cluster3
Glyma.20G202100,0.647874919,R25_FC,cluster9
Glyma.20G202200,1.244837941,R25_FC,cluster9
Glyma.20G202800,-1.26575941,R25_FC,cluster3
Glyma.20G202900,0.861484988,R25_FC,cluster9
Glyma.20G203100,-3.39938096,R25_FC,cluster6
