geneId,Family,cluster
Glyma.04G010300,bZIP,cluster9
Glyma.04G012400,NA,cluster9
Glyma.04G012800,NA,cluster9
Glyma.04G019700,NA,cluster9
Glyma.04G023600,NA,cluster9
Glyma.04G023800,NA,cluster9
Glyma.04G026500,NA,cluster9
Glyma.04G036000,NA,cluster9
Glyma.04G038200,NA,cluster9
Glyma.04G039400,NA,cluster9
Glyma.04G045000,NA,cluster9
Glyma.04G046100,NA,cluster9
Glyma.04G055200,NA,cluster9
Glyma.04G064100,TALE,cluster9
Glyma.04G064900,NA,cluster9
Glyma.04G065000,NA,cluster9
Glyma.04G066900,NA,cluster9
Glyma.04G067700,NA,cluster9
Glyma.04G068800,NA,cluster9
Glyma.04G069200,NA,cluster9
Glyma.04G074200,NA,cluster9
Glyma.04G076000,NA,cluster9
Glyma.04G080300,NA,cluster9
Glyma.04G080500,NA,cluster9
Glyma.04G089600,NA,cluster9
Glyma.04G090300,NA,cluster9
Glyma.04G092400,NA,cluster9
Glyma.04G095900,NA,cluster9
Glyma.04G099100,NA,cluster9
Glyma.04G100400,NA,cluster9
Glyma.04G103400,NA,cluster9
Glyma.04G104900,NA,cluster9
Glyma.04G118700,NA,cluster9
Glyma.04G121100,NA,cluster9
Glyma.04G131700,NA,cluster9
Glyma.04G133100,NA,cluster9
Glyma.04G134700,NA,cluster9
Glyma.04G138900,GRAS,cluster9
Glyma.04G140400,NA,cluster9
Glyma.04G145400,NA,cluster9
Glyma.04G165200,NA,cluster9
Glyma.04G171700,NA,cluster9
Glyma.04G175300,NA,cluster9
Glyma.04G176400,NA,cluster9
Glyma.04G177700,NA,cluster9
Glyma.04G183400,NA,cluster9
Glyma.04G197300,NA,cluster9
Glyma.04G200700,NA,cluster9
Glyma.04G212300,NA,cluster9
Glyma.04G220000,NA,cluster9
Glyma.04G225600,NA,cluster9
Glyma.04G228300,NA,cluster9
Glyma.04G232200,NA,cluster9
Glyma.04G236300,NA,cluster9
Glyma.04G247600,NA,cluster9
Glyma.04G248100,NA,cluster9
Glyma.04G253900,NA,cluster9
Glyma.04G255100,NA,cluster9
Glyma.05G000700,NA,cluster9
Glyma.05G002200,NA,cluster9
Glyma.05G010450,NA,cluster9
Glyma.05G021300,NA,cluster9
Glyma.05G029200,NA,cluster9
Glyma.05G031500,NA,cluster9
Glyma.05G031900,NA,cluster9
Glyma.05G034600,NA,cluster9
Glyma.05G037700,NA,cluster9
Glyma.05G038800,NA,cluster9
Glyma.05G046000,NA,cluster9
Glyma.05G046400,NA,cluster9
Glyma.05G047900,NA,cluster9
Glyma.05G057800,NA,cluster9
Glyma.05G058000,NA,cluster9
Glyma.05G058500,NA,cluster9
Glyma.05G059400,NA,cluster9
Glyma.05G060100,NA,cluster9
Glyma.05G063500,ERF,cluster9
Glyma.05G066700,NA,cluster9
Glyma.05G067800,NA,cluster9
Glyma.05G072300,NA,cluster9
Glyma.05G075400,NA,cluster9
Glyma.05G079100,NA,cluster9
Glyma.05G079700,NA,cluster9
Glyma.05G080400,NA,cluster9
Glyma.05G082200,NA,cluster9
Glyma.05G085200,NA,cluster9
Glyma.05G096000,NA,cluster9
Glyma.05G096500,WRKY,cluster9
Glyma.05G097100,NA,cluster9
Glyma.05G097300,NA,cluster9
Glyma.05G098200,MYB,cluster9
Glyma.05G100400,NA,cluster9
Glyma.05G103300,LBD,cluster9
Glyma.05G103600,NA,cluster9
Glyma.05G104000,NA,cluster9
Glyma.05G113400,NA,cluster9
Glyma.05G116800,NA,cluster9
Glyma.05G118500,NA,cluster9
Glyma.05G133700,NA,cluster9
Glyma.05G134500,NA,cluster9
Glyma.05G135200,NA,cluster9
Glyma.05G136400,NA,cluster9
Glyma.05G139900,NA,cluster9
Glyma.05G145000,NA,cluster9
Glyma.05G145900,NA,cluster9
Glyma.05G146100,NA,cluster9
Glyma.05G151800,HSF,cluster9
Glyma.05G152300,NA,cluster9
Glyma.05G154700,NA,cluster9
Glyma.05G155700,NA,cluster9
Glyma.05G157600,NA,cluster9
Glyma.05G161100,NA,cluster9
Glyma.05G162100,NA,cluster9
Glyma.05G167300,NA,cluster9
Glyma.05G167700,NA,cluster9
Glyma.05G168802,NA,cluster9
Glyma.05G175400,NA,cluster9
Glyma.05G175600,HD-ZIP,cluster9
Glyma.05G175900,NA,cluster9
Glyma.05G176400,NA,cluster9
Glyma.05G178200,CAMTA,cluster9
Glyma.05G183800,NA,cluster9
Glyma.05G185000,NA,cluster9
Glyma.05G194101,NA,cluster9
Glyma.05G196900,NA,cluster9
Glyma.05G197400,NA,cluster9
Glyma.05G207400,NA,cluster9
Glyma.05G207600,NA,cluster9
Glyma.05G208400,NA,cluster9
Glyma.05G209600,NA,cluster9
Glyma.05G213200,NA,cluster9
Glyma.05G213300,NA,cluster9
Glyma.05G219500,NA,cluster9
Glyma.05G221300,ARF,cluster9
Glyma.05G224000,NA,cluster9
Glyma.05G232200,NA,cluster9
Glyma.05G232400,NA,cluster9
Glyma.05G237400,NA,cluster9
Glyma.05G240100,NA,cluster9
Glyma.05G240500,HSF,cluster9
Glyma.05G240700,NA,cluster9
Glyma.05G241100,NA,cluster9
Glyma.05G242600,NA,cluster9
Glyma.05G243400,NA,cluster9
Glyma.05G245300,NA,cluster9
Glyma.05G245600,NA,cluster9
Glyma.06G003300,NA,cluster9
Glyma.06G005600,NA,cluster9
Glyma.06G007500,NA,cluster9
Glyma.06G010200,bZIP,cluster9
Glyma.06G013400,NA,cluster9
Glyma.06G018400,NA,cluster9
Glyma.06G022100,NA,cluster9
Glyma.06G025600,NA,cluster9
Glyma.06G027100,NA,cluster9
Glyma.06G030700,NA,cluster9
Glyma.06G036100,NA,cluster9
Glyma.06G036400,NA,cluster9
Glyma.06G038000,NA,cluster9
Glyma.06G042300,NA,cluster9
Glyma.06G042900,NA,cluster9
Glyma.06G045000,NA,cluster9
Glyma.06G047600,NA,cluster9
Glyma.06G050700,NA,cluster9
Glyma.06G052900,NA,cluster9
Glyma.06G065800,NA,cluster9
Glyma.06G069500,NA,cluster9
Glyma.06G070600,NA,cluster9
Glyma.06G072900,NA,cluster9
Glyma.06G075200,NA,cluster9
Glyma.06G075300,NA,cluster9
Glyma.06G076600,NA,cluster9
Glyma.06G080100,NA,cluster9
Glyma.06G082000,NA,cluster9
Glyma.06G082100,NA,cluster9
Glyma.06G082200,NA,cluster9
Glyma.06G089000,NA,cluster9
Glyma.06G090800,NA,cluster9
Glyma.06G097600,NA,cluster9
Glyma.06G102100,NA,cluster9
Glyma.06G104800,NA,cluster9
Glyma.06G105600,NA,cluster9
Glyma.06G105900,NA,cluster9
Glyma.06G107200,NA,cluster9
Glyma.06G108100,NA,cluster9
Glyma.06G111000,NA,cluster9
Glyma.06G111400,NA,cluster9
Glyma.06G114400,NA,cluster9
Glyma.06G114600,NA,cluster9
Glyma.06G116200,NA,cluster9
Glyma.06G119700,NA,cluster9
Glyma.06G124600,NA,cluster9
Glyma.06G125200,NA,cluster9
Glyma.06G126500,NA,cluster9
Glyma.06G131800,NA,cluster9
Glyma.06G132100,NA,cluster9
Glyma.06G133300,NA,cluster9
Glyma.06G135100,NA,cluster9
Glyma.06G140300,NA,cluster9
Glyma.06G141500,NA,cluster9
Glyma.06G143800,NA,cluster9
Glyma.06G145800,NA,cluster9
Glyma.06G149900,Trihelix,cluster9
Glyma.06G152500,NA,cluster9
Glyma.06G153600,NA,cluster9
Glyma.06G160100,NA,cluster9
Glyma.06G164800,NA,cluster9
Glyma.06G166200,NA,cluster9
Glyma.06G172000,NA,cluster9
Glyma.06G175100,NA,cluster9
Glyma.06G178300,NA,cluster9
Glyma.06G182800,NA,cluster9
Glyma.06G186300,NA,cluster9
Glyma.06G186800,E2F/DP,cluster9
Glyma.06G187200,NA,cluster9
Glyma.06G187400,NA,cluster9
Glyma.06G189400,NA,cluster9
Glyma.06G189500,NA,cluster9
Glyma.06G189600,NA,cluster9
Glyma.06G195100,NA,cluster9
Glyma.06G200100,NA,cluster9
Glyma.06G213300,NA,cluster9
Glyma.06G219200,NA,cluster9
Glyma.06G226700,NA,cluster9
Glyma.06G242800,NA,cluster9
Glyma.06G260100,NA,cluster9
Glyma.06G262700,NA,cluster9
Glyma.06G263200,NA,cluster9
Glyma.06G265600,NA,cluster9
Glyma.06G267300,NA,cluster9
Glyma.06G275700,NA,cluster9
Glyma.06G289500,NA,cluster9
Glyma.06G292200,NA,cluster9
Glyma.06G297000,NA,cluster9
Glyma.06G298600,NA,cluster9
Glyma.06G310800,NA,cluster9
Glyma.06G311100,NA,cluster9
Glyma.06G312300,NA,cluster9
Glyma.06G317500,NA,cluster9
Glyma.06G317700,NA,cluster9
Glyma.06G319460,NA,cluster9
Glyma.06G320100,NA,cluster9
Glyma.06G324500,NA,cluster9
Glyma.07G000300,NA,cluster9
Glyma.07G014400,NA,cluster9
Glyma.07G018700,NA,cluster9
Glyma.07G019100,NA,cluster9
Glyma.07G020200,NA,cluster9
Glyma.07G021600,NA,cluster9
Glyma.07G023500,NA,cluster9
Glyma.07G028600,NA,cluster9
Glyma.07G031000,NA,cluster9
Glyma.07G032500,NA,cluster9
Glyma.07G032800,NA,cluster9
Glyma.07G033100,NA,cluster9
Glyma.07G035000,NA,cluster9
Glyma.07G035200,NA,cluster9
Glyma.07G035600,NA,cluster9
Glyma.07G037000,NA,cluster9
Glyma.07G042000,NA,cluster9
Glyma.07G043700,NA,cluster9
Glyma.07G045600,NA,cluster9
Glyma.07G045900,NA,cluster9
Glyma.07G047500,NA,cluster9
Glyma.07G048300,NA,cluster9
Glyma.07G048702,NA,cluster9
Glyma.07G052900,NA,cluster9
Glyma.07G053300,NA,cluster9
Glyma.07G055900,NA,cluster9
Glyma.07G057700,NA,cluster9
Glyma.07G065800,NA,cluster9
Glyma.07G066800,NA,cluster9
Glyma.07G067400,NA,cluster9
Glyma.07G068700,NA,cluster9
Glyma.07G073500,NA,cluster9
Glyma.07G077600,NA,cluster9
Glyma.07G080700,NA,cluster9
Glyma.07G084000,NA,cluster9
Glyma.07G089000,NA,cluster9
Glyma.07G090000,NA,cluster9
Glyma.07G091600,LBD,cluster9
Glyma.07G091800,NA,cluster9
Glyma.07G092400,NA,cluster9
Glyma.07G093000,NA,cluster9
Glyma.07G095900,NA,cluster9
Glyma.07G096300,NA,cluster9
Glyma.07G099500,NA,cluster9
Glyma.07G105700,NA,cluster9
Glyma.07G110200,NA,cluster9
Glyma.07G110600,NA,cluster9
Glyma.07G115900,NA,cluster9
Glyma.07G119800,NA,cluster9
Glyma.07G127100,NA,cluster9
Glyma.07G128300,NA,cluster9
Glyma.07G129000,NA,cluster9
Glyma.07G136650,NA,cluster9
Glyma.07G139200,NA,cluster9
Glyma.07G143200,NA,cluster9
Glyma.07G149151,NA,cluster9
Glyma.07G152700,NA,cluster9
Glyma.07G165700,NA,cluster9
Glyma.07G171600,bHLH,cluster9
Glyma.07G174100,NA,cluster9
Glyma.07G174800,NA,cluster9
Glyma.07G183600,NA,cluster9
Glyma.07G184300,NA,cluster9
Glyma.07G185800,NA,cluster9
Glyma.07G187500,NA,cluster9
Glyma.07G189200,NA,cluster9
Glyma.07G189900,NA,cluster9
Glyma.07G190100,NA,cluster9
Glyma.07G192500,NA,cluster9
Glyma.07G198200,NA,cluster9
Glyma.07G204000,NA,cluster9
Glyma.07G208300,NA,cluster9
Glyma.07G211900,NA,cluster9
Glyma.07G231800,NA,cluster9
Glyma.07G233500,NA,cluster9
Glyma.07G233900,NA,cluster9
Glyma.07G234300,NA,cluster9
Glyma.07G242000,CAMTA,cluster9
Glyma.07G242100,NA,cluster9
Glyma.07G243400,NA,cluster9
Glyma.07G245000,NA,cluster9
Glyma.07G247200,NA,cluster9
Glyma.07G248000,NA,cluster9
Glyma.07G256100,NA,cluster9
Glyma.07G256200,NA,cluster9
Glyma.07G259300,NA,cluster9
Glyma.07G261900,NA,cluster9
Glyma.07G264200,NA,cluster9
Glyma.07G266300,NA,cluster9
Glyma.07G268900,NA,cluster9
Glyma.07G269200,NA,cluster9
Glyma.07G269600,NA,cluster9
Glyma.07G272200,NA,cluster9
Glyma.08G002100,NA,cluster9
Glyma.08G002600,NA,cluster9
Glyma.08G003200,NA,cluster9
Glyma.08G004100,NA,cluster9
Glyma.08G004800,NA,cluster9
Glyma.08G005600,NA,cluster9
Glyma.08G009800,NA,cluster9
Glyma.08G014900,bHLH,cluster9
Glyma.08G018100,NA,cluster9
Glyma.08G025700,NA,cluster9
Glyma.08G026500,NA,cluster9
Glyma.08G027700,NA,cluster9
Glyma.08G034700,NA,cluster9
Glyma.08G035300,NA,cluster9
Glyma.08G037400,CPP,cluster9
Glyma.08G043000,NA,cluster9
Glyma.08G048100,NA,cluster9
Glyma.08G051600,NA,cluster9
Glyma.08G053500,NA,cluster9
Glyma.08G055000,NA,cluster9
Glyma.08G055900,NF-X1,cluster9
Glyma.08G056200,NA,cluster9
Glyma.08G059300,NA,cluster9
Glyma.08G066700,NA,cluster9
Glyma.08G067000,NA,cluster9
Glyma.08G067600,NA,cluster9
Glyma.08G071900,NA,cluster9
Glyma.08G072400,NA,cluster9
Glyma.08G073600,NA,cluster9
Glyma.08G078000,NA,cluster9
Glyma.08G080900,NA,cluster9
Glyma.08G089600,NA,cluster9
Glyma.08G094100,NA,cluster9
Glyma.08G095200,NA,cluster9
Glyma.08G099200,NA,cluster9
Glyma.08G099900,NA,cluster9
Glyma.08G101500,NA,cluster9
Glyma.08G105000,NA,cluster9
Glyma.08G106000,NA,cluster9
Glyma.08G109000,NA,cluster9
Glyma.08G115300,bZIP,cluster9
Glyma.08G118600,NA,cluster9
Glyma.08G119700,NA,cluster9
Glyma.08G119900,HSF,cluster9
Glyma.08G124300,NA,cluster9
Glyma.08G124600,NA,cluster9
Glyma.08G126600,NA,cluster9
Glyma.08G132800,HD-ZIP,cluster9
Glyma.08G133200,NA,cluster9
Glyma.08G133900,NA,cluster9
Glyma.08G135100,NA,cluster9
Glyma.08G139800,NA,cluster9
Glyma.08G141100,NA,cluster9
Glyma.08G143000,NA,cluster9
Glyma.08G152400,NA,cluster9
Glyma.08G153600,NA,cluster9
Glyma.08G157700,NA,cluster9
Glyma.08G164100,NA,cluster9
Glyma.08G165900,NA,cluster9
Glyma.08G168700,NA,cluster9
Glyma.08G173300,NA,cluster9
Glyma.08G177200,NA,cluster9
Glyma.08G179100,NA,cluster9
Glyma.08G180800,NA,cluster9
Glyma.08G184300,NA,cluster9
Glyma.08G186500,NA,cluster9
Glyma.08G209100,NA,cluster9
Glyma.08G210000,NA,cluster9
Glyma.08G212600,NA,cluster9
Glyma.08G213300,NA,cluster9
Glyma.08G217700,NA,cluster9
Glyma.08G220200,NA,cluster9
Glyma.08G222700,NA,cluster9
Glyma.08G223100,NA,cluster9
Glyma.08G229400,NA,cluster9
Glyma.08G232400,NA,cluster9
Glyma.08G232600,NA,cluster9
Glyma.08G234200,NA,cluster9
Glyma.08G235600,NA,cluster9
Glyma.08G246300,NA,cluster9
Glyma.08G247700,NA,cluster9
Glyma.08G249900,NA,cluster9
Glyma.08G251200,NA,cluster9
Glyma.08G252000,NA,cluster9
Glyma.08G253800,NA,cluster9
Glyma.08G254500,NA,cluster9
Glyma.08G255000,NA,cluster9
Glyma.08G258700,NA,cluster9
Glyma.08G259500,NA,cluster9
Glyma.08G272000,NA,cluster9
Glyma.08G277100,NA,cluster9
Glyma.08G281600,NA,cluster9
Glyma.08G284100,NA,cluster9
Glyma.08G288600,NA,cluster9
Glyma.08G288700,NA,cluster9
Glyma.08G290100,MYB,cluster9
Glyma.08G292000,NA,cluster9
Glyma.08G292300,NA,cluster9
Glyma.08G292800,NA,cluster9
Glyma.08G294800,NA,cluster9
Glyma.08G297900,NA,cluster9
Glyma.08G298500,NA,cluster9
Glyma.08G298900,NA,cluster9
Glyma.08G299000,NA,cluster9
Glyma.08G299900,NA,cluster9
Glyma.08G303000,NA,cluster9
Glyma.08G303700,NA,cluster9
Glyma.08G307800,NA,cluster9
Glyma.08G312400,NA,cluster9
Glyma.08G313100,NA,cluster9
Glyma.08G316500,NA,cluster9
Glyma.08G325300,NA,cluster9
Glyma.08G330600,NA,cluster9
Glyma.08G332000,NA,cluster9
Glyma.08G336400,NA,cluster9
Glyma.08G340300,NA,cluster9
Glyma.08G345000,NA,cluster9
Glyma.08G348300,ERF,cluster9
Glyma.08G351932,NA,cluster9
Glyma.08G357000,NA,cluster9
Glyma.08G360100,NA,cluster9
Glyma.08G360200,NAC,cluster9
Glyma.08G361100,NA,cluster9
Glyma.08G362100,NA,cluster9
Glyma.08G362900,NA,cluster9
Glyma.08G365100,LBD,cluster9
Glyma.08G367400,NA,cluster9
Glyma.09G008600,NA,cluster9
Glyma.09G010000,NA,cluster9
Glyma.09G014700,NA,cluster9
Glyma.09G018400,NA,cluster9
Glyma.09G018900,NA,cluster9
Glyma.09G020800,NA,cluster9
Glyma.09G024100,NA,cluster9
Glyma.09G025000,NA,cluster9
Glyma.09G027000,NA,cluster9
Glyma.09G028000,NA,cluster9
Glyma.09G030300,NA,cluster9
Glyma.09G038300,CAMTA,cluster9
Glyma.09G041400,NA,cluster9
Glyma.09G041500,ERF,cluster9
Glyma.09G042800,NA,cluster9
Glyma.09G049500,NA,cluster9
Glyma.09G049700,NA,cluster9
Glyma.09G054200,NA,cluster9
Glyma.09G059200,NA,cluster9
Glyma.09G065000,NA,cluster9
Glyma.09G066400,NA,cluster9
Glyma.09G066800,NA,cluster9
Glyma.09G068100,NA,cluster9
Glyma.09G068800,NA,cluster9
Glyma.09G075500,NA,cluster9
Glyma.09G092100,NA,cluster9
Glyma.09G094000,NA,cluster9
Glyma.09G098300,bHLH,cluster9
Glyma.09G104000,NA,cluster9
Glyma.09G114000,NA,cluster9
Glyma.09G120200,NA,cluster9
Glyma.09G144200,NA,cluster9
Glyma.09G144800,NA,cluster9
Glyma.09G146700,NA,cluster9
Glyma.09G153900,NA,cluster9
Glyma.09G164900,NA,cluster9
Glyma.09G177600,NA,cluster9
Glyma.09G178100,NA,cluster9
Glyma.09G181960,NA,cluster9
Glyma.09G183100,NA,cluster9
Glyma.09G183800,NA,cluster9
Glyma.09G185900,NA,cluster9
Glyma.09G186200,NA,cluster9
Glyma.09G186400,NA,cluster9
Glyma.09G188500,NA,cluster9
Glyma.09G189300,NA,cluster9
Glyma.09G191300,NA,cluster9
Glyma.09G196000,NA,cluster9
Glyma.09G198700,NA,cluster9
Glyma.09G204500,bHLH,cluster9
Glyma.09G206100,NA,cluster9
Glyma.09G207200,NA,cluster9
Glyma.09G209900,NA,cluster9
Glyma.09G213100,NA,cluster9
Glyma.09G216000,NA,cluster9
Glyma.09G222500,NA,cluster9
Glyma.09G226900,NA,cluster9
Glyma.09G227600,NA,cluster9
Glyma.09G228200,NA,cluster9
Glyma.09G229200,NA,cluster9
Glyma.09G236500,NA,cluster9
Glyma.09G246600,NA,cluster9
Glyma.09G246700,NA,cluster9
Glyma.09G250200,NA,cluster9
Glyma.09G257500,NA,cluster9
Glyma.09G259100,NA,cluster9
Glyma.09G265500,NA,cluster9
Glyma.09G268800,NA,cluster9
Glyma.09G268900,NA,cluster9
Glyma.09G270500,NA,cluster9
Glyma.09G272300,NA,cluster9
Glyma.09G275100,NA,cluster9
Glyma.09G278600,NA,cluster9
Glyma.09G281700,NA,cluster9
Glyma.10G002300,NA,cluster9
Glyma.10G005200,NA,cluster9
Glyma.10G005600,NA,cluster9
Glyma.10G008400,NA,cluster9
Glyma.10G009100,NA,cluster9
Glyma.10G011300,WRKY,cluster9
Glyma.10G016200,NA,cluster9
Glyma.10G018400,NA,cluster9
Glyma.10G019400,NA,cluster9
Glyma.10G023900,NA,cluster9
Glyma.10G024300,NA,cluster9
Glyma.10G024500,NA,cluster9
Glyma.10G029800,NA,cluster9
Glyma.10G039000,NA,cluster9
Glyma.10G042900,NA,cluster9
Glyma.10G043200,NA,cluster9
Glyma.10G044400,NA,cluster9
Glyma.10G048900,NF-YB,cluster9
Glyma.10G055300,NA,cluster9
Glyma.10G057000,NA,cluster9
Glyma.10G057600,NA,cluster9
Glyma.10G058100,NA,cluster9
Glyma.10G065000,NA,cluster9
Glyma.10G066700,NA,cluster9
Glyma.10G067500,NA,cluster9
Glyma.10G067900,NA,cluster9
Glyma.10G071500,NA,cluster9
Glyma.10G073700,NA,cluster9
Glyma.10G076700,NA,cluster9
Glyma.10G083700,NA,cluster9
Glyma.10G093900,NA,cluster9
Glyma.10G095200,NA,cluster9
Glyma.10G099700,NA,cluster9
Glyma.10G104900,NA,cluster9
Glyma.10G106100,NA,cluster9
Glyma.10G106600,NA,cluster9
Glyma.10G120200,NA,cluster9
Glyma.10G122200,NA,cluster9
Glyma.10G128800,NA,cluster9
Glyma.10G129500,NA,cluster9
Glyma.10G129800,NA,cluster9
Glyma.10G141500,NA,cluster9
Glyma.10G143900,NA,cluster9
Glyma.10G146200,NA,cluster9
Glyma.10G147200,NA,cluster9
Glyma.10G156600,bHLH,cluster9
Glyma.10G157200,NA,cluster9
Glyma.10G157500,NA,cluster9
Glyma.10G157900,NA,cluster9
Glyma.10G159800,NA,cluster9
Glyma.10G171700,NA,cluster9
Glyma.10G172400,NA,cluster9
Glyma.10G172500,NA,cluster9
Glyma.10G174000,NA,cluster9
Glyma.10G178000,NA,cluster9
Glyma.10G182300,NA,cluster9
Glyma.10G183800,NA,cluster9
Glyma.10G183900,NA,cluster9
Glyma.10G188500,NA,cluster9
Glyma.10G190100,NA,cluster9
Glyma.10G192200,NA,cluster9
Glyma.10G193200,NA,cluster9
Glyma.10G200300,NA,cluster9
Glyma.10G201000,NA,cluster9
Glyma.10G202000,NA,cluster9
Glyma.10G203200,NA,cluster9
Glyma.10G204400,RAV,cluster9
Glyma.10G210051,NA,cluster9
Glyma.10G210300,NA,cluster9
Glyma.10G211400,NA,cluster9
Glyma.10G212700,NA,cluster9
Glyma.10G212900,NA,cluster9
Glyma.10G213600,NA,cluster9
Glyma.10G214900,NA,cluster9
Glyma.10G216400,NAC,cluster9
Glyma.10G220100,NA,cluster9
Glyma.10G221600,NA,cluster9
Glyma.10G224100,NA,cluster9
Glyma.10G224900,NA,cluster9
Glyma.10G229400,NA,cluster9
Glyma.10G229500,NA,cluster9
Glyma.10G229700,NA,cluster9
Glyma.10G230000,NA,cluster9
Glyma.10G234200,NA,cluster9
Glyma.10G235300,NA,cluster9
Glyma.10G236200,NA,cluster9
Glyma.10G237000,NA,cluster9
Glyma.10G242000,NA,cluster9
Glyma.10G245500,CPP,cluster9
Glyma.10G245700,NA,cluster9
Glyma.10G250200,NA,cluster9
Glyma.10G251400,NA,cluster9
Glyma.10G252900,NA,cluster9
Glyma.10G253000,NA,cluster9
Glyma.10G258800,NA,cluster9
Glyma.10G259300,NA,cluster9
Glyma.10G259400,NA,cluster9
Glyma.10G261300,NA,cluster9
Glyma.10G261400,NA,cluster9
Glyma.10G263300,NA,cluster9
Glyma.10G267200,NA,cluster9
Glyma.10G268500,NA,cluster9
Glyma.10G269700,NA,cluster9
Glyma.10G270000,NA,cluster9
Glyma.10G270200,NA,cluster9
Glyma.10G272800,NA,cluster9
Glyma.10G274600,ERF,cluster9
Glyma.10G276200,NA,cluster9
Glyma.10G277800,MYB_related,cluster9
Glyma.10G278900,NA,cluster9
Glyma.10G282900,NA,cluster9
Glyma.10G289700,NA,cluster9
Glyma.10G289800,NA,cluster9
Glyma.10G291400,NA,cluster9
Glyma.10G292400,NA,cluster9
Glyma.11G006600,NA,cluster9
Glyma.11G008900,NA,cluster9
Glyma.11G014100,NA,cluster9
Glyma.11G015800,NA,cluster9
Glyma.11G015900,NA,cluster9
Glyma.11G020700,NA,cluster9
Glyma.11G021400,NA,cluster9
Glyma.11G034100,NA,cluster9
Glyma.11G037700,NA,cluster9
Glyma.11G038700,NA,cluster9
Glyma.11G038800,NA,cluster9
Glyma.11G043300,NA,cluster9
Glyma.11G048300,NA,cluster9
Glyma.11G051400,NA,cluster9
Glyma.11G051700,NA,cluster9
Glyma.11G053100,WRKY,cluster9
Glyma.11G056200,HSF,cluster9
Glyma.11G066800,NA,cluster9
Glyma.11G069000,NA,cluster9
Glyma.11G070800,NA,cluster9
Glyma.11G073900,NA,cluster9
Glyma.11G074400,NA,cluster9
Glyma.11G076000,NA,cluster9
Glyma.11G077300,NA,cluster9
Glyma.11G078300,NA,cluster9
Glyma.11G079400,NA,cluster9
Glyma.11G080600,NA,cluster9
Glyma.11G080700,NA,cluster9
Glyma.11G084000,NA,cluster9
Glyma.11G088200,NA,cluster9
Glyma.11G089100,NA,cluster9
Glyma.11G093600,NA,cluster9
Glyma.11G096700,NA,cluster9
Glyma.11G097500,NA,cluster9
Glyma.11G101500,NA,cluster9
Glyma.11G105700,NA,cluster9
Glyma.11G109400,NA,cluster9
Glyma.11G114300,NA,cluster9
Glyma.11G114800,bZIP,cluster9
Glyma.11G115200,NA,cluster9
Glyma.11G120900,NA,cluster9
Glyma.11G125100,NA,cluster9
Glyma.11G129100,NA,cluster9
Glyma.11G133600,NA,cluster9
Glyma.11G134900,NA,cluster9
Glyma.11G136700,NA,cluster9
Glyma.11G139400,NA,cluster9
Glyma.11G139500,NA,cluster9
Glyma.11G139600,NA,cluster9
Glyma.11G139800,NA,cluster9
Glyma.11G142700,NA,cluster9
Glyma.11G143500,NA,cluster9
Glyma.11G146300,NA,cluster9
Glyma.11G156931,NA,cluster9
Glyma.11G157700,NA,cluster9
Glyma.11G160900,NA,cluster9
Glyma.11G161000,NA,cluster9
Glyma.11G180100,E2F/DP,cluster9
Glyma.11G183300,NA,cluster9
Glyma.11G189500,C2H2,cluster9
Glyma.11G191200,NA,cluster9
Glyma.11G213000,NA,cluster9
Glyma.11G215200,NA,cluster9
Glyma.11G228100,NA,cluster9
Glyma.11G232000,NA,cluster9
Glyma.11G232200,NA,cluster9
Glyma.11G235800,NA,cluster9
Glyma.11G237200,NA,cluster9
Glyma.11G244000,NA,cluster9
Glyma.11G244500,NA,cluster9
Glyma.11G246900,NA,cluster9
Glyma.11G249600,NA,cluster9
Glyma.11G254100,NA,cluster9
Glyma.12G002300,NA,cluster9
Glyma.12G005800,NA,cluster9
Glyma.12G007500,NA,cluster9
Glyma.12G008700,NA,cluster9
Glyma.12G011800,NA,cluster9
Glyma.12G013200,NA,cluster9
Glyma.12G015700,NA,cluster9
Glyma.12G017700,NA,cluster9
Glyma.12G018100,GRAS,cluster9
Glyma.12G019000,NA,cluster9
Glyma.12G020100,NA,cluster9
Glyma.12G020600,NA,cluster9
Glyma.12G028100,NA,cluster9
Glyma.12G031300,NA,cluster9
Glyma.12G032500,NA,cluster9
Glyma.12G032900,NA,cluster9
Glyma.12G036000,NA,cluster9
Glyma.12G037700,GATA,cluster9
Glyma.12G040400,NA,cluster9
Glyma.12G041300,NA,cluster9
Glyma.12G043900,NA,cluster9
Glyma.12G045400,NA,cluster9
Glyma.12G046000,NA,cluster9
Glyma.12G053700,NA,cluster9
Glyma.12G055300,NA,cluster9
Glyma.12G057800,NA,cluster9
Glyma.12G061900,GRAS,cluster9
Glyma.12G063000,NA,cluster9
Glyma.12G063700,NA,cluster9
Glyma.12G068100,C3H,cluster9
Glyma.12G070100,NA,cluster9
Glyma.12G071300,NA,cluster9
Glyma.12G073100,NA,cluster9
Glyma.12G075300,NA,cluster9
Glyma.12G077333,NA,cluster9
Glyma.12G084900,NA,cluster9
Glyma.12G085500,NA,cluster9
Glyma.12G086100,NA,cluster9
Glyma.12G096300,NA,cluster9
Glyma.12G108100,NA,cluster9
Glyma.12G116100,NA,cluster9
Glyma.12G117500,NA,cluster9
Glyma.12G120500,NA,cluster9
Glyma.12G120800,NA,cluster9
Glyma.12G129400,NA,cluster9
Glyma.12G129500,NA,cluster9
Glyma.12G135500,NA,cluster9
